x,y,edge_id,subtype,method,type,ai,info,info_bits,info_cond,cplx,n_xy_ai,info_shifted,info_shifted_bits,ort_inferred,is_causal,sign,partial_correlation,p_y2x,p_x2y,weight
akt1s1,mapk9,akt1s1---mapk9,basal,MIIC,P,NA,19.990221,0.144923581421982,19.990221,9.710376,199,10.279845,0.0745260371990312,1,FALSE,-,-0.266013805411612,0.5,0.5,NA
pten,tgfb3,pten---tgfb3,basal,MIIC,P,NA,20.234589,0.146695181933298,20.234589,9.954896,199,10.279693,0.07452493524101,1,FALSE,+,0.320930409623877,0.5,0.5,NA
dll3,mecom,dll3---mecom,basal,MIIC,P,NA,20.2951,0.147133869971586,20.2951,10.021032,199,10.274068,0.0744841555445025,1,FALSE,-,-0.301037117800051,0.5,0.5,NA
ccnd3,tbl1xr1,ccnd3---tbl1xr1,basal,MIIC,P,NA,20.253242,0.146830411031779,20.253242,9.981273,199,10.271969,0.0744689383741968,1,FALSE,-,-0.287024417736489,0.5,0.5,NA
igf1,pdgfra,igf1---pdgfra,basal,MIIC,P,NA,20.069935,0.145501485906853,20.069935,9.904351,199,10.165584,0.0736976765052271,1,FALSE,+,0.430779655855033,0.5,0.5,NA
eif4e,map4,eif4e---map4,basal,MIIC,P,NA,19.762861,0.143275284213457,19.762861,9.604726,199,10.158135,0.0736436733124654,-2,FALSE,-,-0.307049875932688,0.796950341525433,0.5,NA
ccne1,col6a3,ccne1---col6a3,basal,MIIC,P,NA,20.059774,0.145427821463082,20.059774,10.011958,199,10.047816,0.0728438910299738,1,FALSE,-,-0.429118374293404,0.5,0.5,NA
runx1,tbx3,runx1---tbx3,basal,MIIC,P,NA,20.029055,0.145205117196946,20.029055,10.009013,199,10.020042,0.0726425372004982,1,FALSE,+,0.386612263171199,0.5,0.5,NA
eif5a2,runx1,eif5a2---runx1,basal,MIIC,P,NA,24.894841,0.180480721881504,24.894841,14.941921,199,9.95292,0.072155921238013,2,FALSE,+,0.367834706490223,0.5,0.979465500301445,NA
mmp13,ptprd,mmp13---ptprd,basal,MIIC,P,NA,19.941078,0.144567308244121,19.941078,9.991802,199,9.949276,0.0721295032443999,1,FALSE,+,0.460755026562822,0.5,0.5,NA
cbfb,gsk3b,cbfb---gsk3b,basal,MIIC,P,NA,19.760455,0.143257841377937,19.760455,9.848947,199,9.911508,0.0718556956750316,1,FALSE,-,-0.352059089566285,0.5,0.5,NA
itgav,smad4,itgav---smad4,basal,MIIC,P,NA,19.169154,0.138971072431341,19.169154,9.28999,199,9.879164,0.0716212106076823,2,FALSE,+,0.258674360713023,0.5,0.997052941301015,NA
acvr1,fgf1,acvr1---fgf1,basal,MIIC,P,NA,19.82683,0.143739041796726,19.82683,10.006619,199,9.820211,0.0711938176391118,-2,FALSE,+,0.434591749486256,0.89599848472058,0.5,NA
kdm6a,nfkb2,kdm6a---nfkb2,basal,MIIC,P,NA,30.986559,0.224643994992529,30.986559,21.235113,199,9.751446,0.0706952903803845,-2,FALSE,-,-0.36103603020603797,0.953170426632588,0.5,NA
jak1,src,jak1---src,basal,MIIC,P,NA,19.605862,0.142137084822881,19.605862,9.920762,199,9.6851,0.0702143002035864,1,FALSE,-,-0.321254608753276,0.0111599743286896,0.5,NA
dab2,eif5a2,dab2---eif5a2,basal,MIIC,P,NA,19.605792,0.142136577342214,19.605792,9.924158,199,9.681634,0.070189172660814,1,FALSE,+,0.419636256212067,0.5,0.5,NA
pdgfrb,runx1,pdgfrb---runx1,basal,MIIC,P,NA,33.9175,0.245892507785685,33.9175,24.268699,199,9.648801,0.0699511424785149,-2,FALSE,+,0.448088180597575,0.998967299881324,0.5,NA
adam10,ncor1,adam10---ncor1,basal,MIIC,P,NA,24.045823,0.17432557586027,24.045823,14.414024,199,9.6317990000000009,0.0698278826740667,1,FALSE,+,0.301662328051198,0.5,0.5,NA
col12a1,myh9,col12a1---myh9,basal,MIIC,P,NA,19.356954000000002,0.140332570565406,19.356954000000002,9.794362,199,9.562592,0.0693261510374094,1,FALSE,+,0.289812379796612,0.5,0.5,NA
ccnb1,runx1,ccnb1---runx1,basal,MIIC,P,NA,19.489875,0.141296211105758,19.489875,10.020639,199,9.469236,0.0686493458201369,1,FALSE,-,-0.445320458840868,0.5,0.5,NA
gsk3b,mmp15,gsk3b---mmp15,basal,MIIC,P,NA,24.278914,0.176015421236028,24.278914,14.904488,199,9.374426,0.0679619995044249,1,FALSE,+,0.417620712693878,0.5,0.5,NA
cdk2,ncoa3,cdk2---ncoa3,basal,MIIC,P,NA,19.382227,0.140515792835599,19.382227,10.018833,199,9.363394,0.0678820205512034,-2,TRUE,-,-0.392635213151254,0.992258400948564,0.455987041960295,NA
myc,smad4,myc---smad4,basal,MIIC,P,NA,19.17157,0.138988587764099,19.17157,9.810468,199,9.361102,0.0678654041841998,-2,FALSE,+,0.396119986524219,0.998809022539628,0.5,NA
pdgfra,zfp36l1,pdgfra---zfp36l1,basal,MIIC,P,NA,19.285636,0.139815534761757,19.285636,9.946494,199,9.339142,0.0677062002490344,1,FALSE,+,0.422252169940612,0.5,0.5,NA
epcam,hdac2,epcam---hdac2,basal,MIIC,P,NA,33.726694,0.244509216981807,33.726694,24.406234,199,9.32046,0.0675707609085626,1,FALSE,+,0.530382306631669,0.5,0.5,NA
map2k2,map4,map2k2---map4,basal,MIIC,P,NA,18.777798,0.136133849514647,18.777798,9.483726,199,9.294072,0.0673794551963064,1,FALSE,+,0.33710636946824,0.5,0.5,NA
dab2,palb2,dab2---palb2,basal,MIIC,P,NA,19.225779,0.13938158804285,19.225779,9.944386,199,9.281393,0.0672875359479474,1,FALSE,-,-0.382456802888829,0.5,0.5,NA
foxo3,map2k1,foxo3---map2k1,basal,MIIC,P,NA,24.155861,0.175123320970367,24.155861,14.975091,199,9.18077,0.0665580469876491,2,FALSE,-,-0.411959664930323,0.5,0.980237032581208,NA
akap9,mmp19,akap9---mmp19,basal,MIIC,P,NA,18.972129,0.137542695595003,18.972129,9.947721,199,9.024408,0.0654244656711492,1,FALSE,+,0.412628292980052,0.5,0.113856309802175,NA
igf1,ppp2cb,igf1---ppp2cb,basal,MIIC,P,NA,23.959689,0.173701128148452,23.959689,14.966572,199,8.993117,0.0651976145629861,1,FALSE,+,0.360415852145546,0.5,0.5,NA
mmp7,nras,mmp7---nras,basal,MIIC,P,NA,19.002442,0.137762456473267,19.002442,10.025814,199,8.976628,0.0650780738668594,1,FALSE,+,0.379603734952168,0.5,0.5,NA
itgav,rps6kb2,itgav---rps6kb2,basal,MIIC,P,NA,23.593434,0.171045880549453,23.593434,14.65815,199,8.935284,0.064778341285098,1,FALSE,-,-0.428299397213005,0.5,0.124919142097041,NA
akt1,cbfb,akt1---cbfb,basal,MIIC,P,NA,25.895649,0.187736303481916,25.895649,16.980498,199,8.915151,0.0646323825953582,1,FALSE,-,-0.393046129201201,0.5,0.5,NA
cacna2d3,pdgfra,cacna2d3---pdgfra,basal,MIIC,P,NA,18.902241,0.137036026896422,18.902241,10.02517,199,8.877071,0.0643563131121569,1,FALSE,+,0.339831102417834,0.5,0.5,NA
rbl1,tgfb3,rbl1---tgfb3,basal,MIIC,P,NA,18.808671,0.136357670238252,18.808671,9.956653,199,8.852018,0.0641746857812052,1,FALSE,-,-0.341561614653582,0.5,0.5,NA
serpini1,thada,serpini1---thada,basal,MIIC,P,NA,18.756274,0.135977806459068,18.756274,9.975677,199,8.780597,0.0636569032560026,1,FALSE,-,-0.407439174020709,0.5,0.5,NA
col12a1,mmp1,col12a1---mmp1,basal,MIIC,P,NA,23.72036,0.171966058995482,23.72036,14.983348,199,8.737012,0.0633409240431526,6,FALSE,+,0.366447806968193,0.959445793472409,0.735666155018467,NA
eif4e,fbxw7,eif4e---fbxw7,basal,MIIC,P,NA,23.42859,0.169850807075481,23.42859,14.692856,199,8.735734,0.0633316588961061,2,FALSE,-,-0.44928142579622,0.5,0.999998706851662,NA
ar,cyp21a2,ar---cyp21a2,basal,MIIC,P,NA,18.655923,0.13525028942365,18.655923,9.932125,199,8.723798,0.063245126192548,2,FALSE,+,0.344508409097411,0.5,0.791507247607106,NA
col12a1,smad7,col12a1---smad7,basal,MIIC,P,NA,18.479593,0.133971945621841,18.479593,9.784294,199,8.695299,0.0630385163133003,1,FALSE,+,0.318779106265367,0.158633310421054,0.5,NA
fbxw7,map4,fbxw7---map4,basal,MIIC,P,NA,23.250328,0.168558456807245,23.250328,14.614939,199,8.635389,0.0626041853590307,-2,FALSE,+,0.336519342758525,0.988660227860157,0.5,NA
ccnd1,notch3,ccnd1---notch3,basal,MIIC,P,NA,23.467074,0.170129805447107,23.467074,14.851189,199,8.615885,0.0624627867455759,1,FALSE,+,0.411501578010445,0.5,0.5,NA
map2k2,rps6kb2,map2k2---rps6kb2,basal,MIIC,P,NA,18.486287,0.134020475273116,18.486287,9.892246,199,8.594041,0.062304423778374,1,FALSE,+,0.417100813575793,0.5,0.5,NA
hes2,notch3,hes2---notch3,basal,MIIC,P,NA,18.569363,0.134622753329482,18.569363,9.979949,199,8.589414,0.0622708793062424,1,FALSE,+,0.325244403837369,0.5,0.5,NA
adgra2,heyl,adgra2---heyl,basal,MIIC,P,pdgfrb [44%],39.206541,0.284236594327185,15.645309,7.109299,199,8.53601,0.0618837150551688,1,FALSE,+,0.252636969938944,0.5,0.5,NA
myc,nrarp,myc---nrarp,basal,MIIC,P,NA,29.577285,0.214427147700802,29.577285,21.098878,199,8.478407,0.0614661092137602,1,FALSE,+,0.464473300012711,0.00604140275980542,0.5,NA
col6a3,ctnna1,col6a3---ctnna1,basal,MIIC,P,NA,18.473659,0.133928925760672,18.473659,10.000771,199,8.472888,0.0614260979879779,1,FALSE,+,0.392540719775189,0.5,0.5,NA
myh9,runx1,myh9---runx1,basal,MIIC,P,NA,18.45924,0.13382439199286,18.45924,10.028678,199,8.430562,0.0611192461774218,1,FALSE,+,0.342827666414999,0.5,0.5,NA
ccnd2,csf1r,ccnd2---csf1r,basal,MIIC,P,NA,23.275151,0.168738416701718,23.275151,14.8489,199,8.426251,0.0610879926180184,-2,FALSE,+,0.424154149829742,0.691070340268603,0.5,NA
col12a1,nfkb2,col12a1---nfkb2,basal,MIIC,P,NA,18.200828,0.131950976360166,18.200828,9.791387,199,8.409441,0.0609661247605444,-2,FALSE,-,-0.33803539144503,0.959445793472409,0.5,NA
ccnd2,klrg1,ccnd2---klrg1,basal,MIIC,P,NA,18.394875,0.133357763518957,18.394875,9.994393,199,8.400482,0.060901174484809,1,FALSE,+,0.470015406584246,0.5,0.5,NA
abcc10,psen2,abcc10---psen2,basal,MIIC,P,NA,18.33708,0.132938765730574,18.33708,9.974614,199,8.362466,0.0606255689839325,2,FALSE,+,0.391540111984447,0.5,0.659224846124081,NA
akt1,myc,akt1---myc,basal,MIIC,P,NA,23.33838,0.169196809489358,23.33838,14.994935,199,8.3434449999999991,0.0604876719870845,1,FALSE,-,-0.406875285518502,0.5,0.5,NA
pms2,ppp2cb,pms2---ppp2cb,basal,MIIC,P,NA,22.930545,0.166240118373775,22.930545,14.596901,199,8.333644,0.0604166174438898,1,FALSE,+,0.369313654614373,0.5,0.5,NA
mapk14,smad4,mapk14---smad4,basal,MIIC,P,NA,22.909508,0.166087605933699,22.909508,14.576049,199,8.333459,0.0604152762449824,1,FALSE,+,0.23779024925469,0.5,0.5,NA
csf1r,pdgfra,csf1r---pdgfra,basal,MIIC,P,NA,18.14883,0.131574005220788,18.14883,9.836829,199,8.312001,0.0602597116711764,1,FALSE,+,0.296307096671575,0.5,0.5,NA
foxp1,map3k1,foxp1---map3k1,basal,MIIC,P,NA,18.286078,0.132569015316124,18.286078,9.994639,199,8.291439,0.0601106428499163,1,FALSE,+,0.363830170355998,0.5,0.0639219188132091,NA
cdk6,ttyh1,cdk6---ttyh1,basal,MIIC,P,ar [50%],38.034402,0.275738910294358,13.608149,5.345016,199,8.263133,0.0599054321673665,1,FALSE,+,0.410853426257871,0.5,0.5,NA
mmp19,tnk2,mmp19---tnk2,basal,MIIC,P,NA,18.197717,0.131928422469351,18.197717,9.988072,199,8.209645,0.0595176589394918,1,FALSE,-,-0.337618019207643,0.5,0.5,NA
dll4,thsd7a,dll4---thsd7a,basal,MIIC,P,NA,18.20706,0.131996156639034,18.20706,10.015585,199,8.191475,0.0593859314576177,1,FALSE,+,0.285068741486866,0.5,0.5,NA
cdh1,eif5a2,cdh1---eif5a2,basal,MIIC,P,NA,18.061702,0.130942351283489,18.061702,9.931365,199,8.130337,0.0589426978424927,1,FALSE,-,-0.318921484987253,0.5,0.5,NA
acvr1,mlst8,acvr1---mlst8,basal,MIIC,P,NA,17.993361,0.130446897907663,17.993361,9.877188,199,8.116173,0.0588400127542558,1,FALSE,-,-0.300267398408488,0.5,0.5,NA
hey1,hey2,hey1---hey2,basal,MIIC,P,NA,18.035257,0.130750632336975,18.035257,9.958407,199,8.07685,0.0585549318643418,1,FALSE,+,0.284741455087719,0.5,0.5,NA
erbb4,itgav,erbb4---itgav,basal,MIIC,P,NA,17.5859,0.12749291818879,17.5859,9.514301,199,8.071599,0.0585168635645443,1,FALSE,-,-0.141246598517738,0.5,0.5,NA
notch3,nrarp,notch3---nrarp,basal,MIIC,P,NA,26.980109,0.195598338979617,26.980109,18.91092,199,8.069189,0.0584993917301295,-2,FALSE,+,0.253707268808938,0.9888705715633,0.5,NA
hdac1,ugt2b15,hdac1---ugt2b15,basal,MIIC,P,NA,17.912764,0.129862591916655,17.912764,9.906126,199,8.006638,0.0580459142552418,1,FALSE,+,0.175068762766157,0.5,0.5,NA
frmd3,ttyh1,frmd3---ttyh1,basal,MIIC,P,ar [35%],22.356797,0.162080603829454,18.516145,10.537892,199,7.978253,0.05784013084451,-2,FALSE,+,0.271798917477721,0.997440978837815,0.5,NA
cdk6,myc,cdk6---myc,basal,MIIC,P,NA,17.808181,0.129104394050015,17.808181,9.833546,199,7.974635,0.0578139013437164,1,FALSE,+,0.393298309730471,0.5,0.5,NA
nfkb2,rbl2,nfkb2---rbl2,basal,MIIC,P,NA,22.623679,0.164015424622934,22.623679,14.664328,199,7.959351,0.057703096564797,2,FALSE,-,-0.321211821272445,0.5,0.982691086515732,NA
eif4e,mmp13,eif4e---mmp13,basal,MIIC,P,NA,17.746485,0.128657115088997,17.746485,9.798503,199,7.947982,0.057620674454647,1,FALSE,+,0.190670923306682,0.5,0.5,NA
ackr3,serpini1,ackr3---serpini1,basal,MIIC,P,NA,17.907575,0.129824973099735,17.907575,9.990634,199,7.916941,0.0573956357774398,1,FALSE,+,0.373579494083385,0.5,0.5,NA
adam17,asxl2,adam17---asxl2,basal,MIIC,P,NA,22.614363,0.163947886195793,22.614363,14.791151,199,7.823212,0.0567161264131811,1,FALSE,+,0.342050163012377,0.5,0.5,NA
bmp5,syne1,bmp5---syne1,basal,MIIC,P,NA,17.784705,0.128934199533533,17.784705,9.982532,199,7.802173,0.0565635994736571,2,FALSE,+,0.302974076052282,0.5,0.74220214668776,NA
adam17,eif4e,adam17---eif4e,basal,MIIC,P,NA,21.772694,0.157846018394939,21.772694,14.005042,199,7.767652,0.0563133317575439,2,FALSE,+,0.16446341304649,0.5,0.976759624346825,NA
ar,notch1,ar---notch1,basal,MIIC,P,NA,17.647404,0.127938805202834,17.647404,9.901705,199,7.745699,0.0561541785704453,1,FALSE,-,-0.28603200018901,0.5,0.5,NA
nras,pik3r1,nras---pik3r1,basal,MIIC,P,NA,17.685164,0.128212554774412,17.685164,9.97591,199,7.709254,0.0558899623856955,1,FALSE,-,-0.369558762170846,0.5,0.5,NA
chd1,zfp36l1,chd1---zfp36l1,basal,MIIC,P,NA,22.526884,0.163313687605432,22.526884,14.834829,199,7.692055,0.055765274385654,2,FALSE,+,0.406361364324941,0.5,0.990846078063976,NA
afdn,serpini1,afdn---serpini1,basal,MIIC,P,NA,17.632772,0.127832727243848,17.632772,9.948821,199,7.683951,0.0557065226237879,1,FALSE,-,-0.378850416135089,0.5,0.5,NA
frmd3,map2,frmd3---map2,basal,MIIC,P,NA,17.651593,0.127969174295931,17.651593,10.016067,199,7.635526,0.0553554547476319,1,FALSE,+,0.342544170714397,0.00499796433066692,0.5,NA
heyl,notch3,heyl---notch3,basal,MIIC,P,NA,22.550193,0.163482671418035,22.550193,14.962266,199,7.587927,0.0550103751433541,1,FALSE,+,0.325194400178562,0.5,0.5,NA
map2k1,nfkb2,map2k1---nfkb2,basal,MIIC,P,NA,17.311966,0.125506972342906,17.311966,9.795206,199,7.51676,0.0544944340480027,-2,FALSE,-,-0.232947755725285,0.988690317247541,0.5,NA
abcc10,map2k2,abcc10---map2k2,basal,MIIC,P,adam10 [23%],22.263224,0.161402225422111,14.705881,7.235947,199,7.469934,0.0541549584802405,1,FALSE,+,0.392778970244014,0.5,0.017138395803802,NA
cacna2d3,syne1,cacna2d3---syne1,basal,MIIC,P,NA,17.467553,0.126634935123443,17.467553,10.005336,199,7.462217,0.0540990123614941,2,FALSE,+,0.415329075426052,0.5,0.74220214668776,NA
ncoa3,src,ncoa3---src,basal,MIIC,P,NA,22.03755,0.159766151247953,22.03755,14.614389,199,7.423161,0.053815867147841,1,FALSE,+,0.313181153009217,0.5,0.5,NA
adgra2,mecom,adgra2---mecom,basal,MIIC,P,nr2f1 [47%],23.910028,0.17334109961365,13.609177,6.195886,199,7.413291,0.0537443123737024,1,FALSE,+,0.21793827027053,0.5,0.5,NA
arid5b,map2k1,arid5b---map2k1,basal,MIIC,P,NA,16.796355,0.121768934992515,16.796355,9.455311,199,7.341044,0.0532205415766215,1,FALSE,+,0.124225054315207,0.5,0.0174547683527245,NA
map2k2,nfkb2,map2k2---nfkb2,basal,MIIC,P,NA,17.327021,0.12561611693507,17.327021,9.995279,199,7.331742,0.0531531046456147,1,FALSE,+,0.415635784292536,0.5,0.5,NA
ctnna1,hsd17b6,ctnna1---hsd17b6,basal,MIIC,P,sf3b1 [28%],20.104983,0.145755574227422,12.946894,5.629401,199,7.317493,0.0530498033308528,1,FALSE,+,0.214490823373772,0.5,0.5,NA
cxcr1,thsd7a,cxcr1---thsd7a,basal,MIIC,P,NA,22.259745,0.161377003632929,22.259745,14.97949,199,7.280255,0.0527798381151109,1,FALSE,+,0.437837673214558,0.5,0.5,NA
adam10,fgf1,adam10---fgf1,basal,MIIC,P,NA,17.288682,0.125338169773398,17.288682,10.020639,199,7.268043,0.0526913044877776,1,FALSE,+,0.360282397370205,0.5,0.5,NA
dll1,smad6,dll1---smad6,basal,MIIC,P,NA,21.993984,0.159450309779855,21.993984,14.751663,199,7.242321,0.0525048270915879,-2,FALSE,+,0.277111185727105,0.948914141343874,0.5,NA
asxl1,foxo3,asxl1---foxo3,basal,MIIC,P,NA,17.211456,0.1247783026014,17.211456,9.970644,199,7.240812,0.0524938872583382,-2,FALSE,+,0.399352062113745,0.952028290183639,0.5,NA
dab2,ncoa3,dab2---ncoa3,basal,MIIC,P,NA,22.132697,0.160455940720593,22.132697,14.892527,199,7.24017,0.0524892329356435,2,FALSE,+,0.402574012275156,0.5,0.556487390575057,NA
nras,tbl1xr1,nras---tbl1xr1,basal,MIIC,P,NA,21.902475,0.158786894802485,21.902475,14.758884,199,7.143591,0.0517890618584876,1,FALSE,+,0.279635068591699,0.5,0.5,NA
ccne1,jak1,ccne1---jak1,basal,MIIC,P,NA,16.952328,0.122899696166448,16.952328,9.876168,199,7.07616,0.051300205731341,1,FALSE,-,-0.320413035343252,0.5,0.5,NA
asxl1,pms2,asxl1---pms2,basal,MIIC,P,NA,17.084148,0.12385535476087,17.084148,10.016304,199,7.067844,0.0512399170280242,1,FALSE,-,-0.334991373521202,0.5,0.5,NA
hsd17b6,thada,hsd17b6---thada,basal,MIIC,P,NA,16.668052,0.120838773676781,16.668052,9.626433,199,7.041619,0.0510497930207513,-2,FALSE,-,-0.291607500843316,0.676616859238658,0.5,NA
cbfb,ctcf,cbfb---ctcf,basal,MIIC,P,NA,17.047152,0.123587143978293,17.047152,10.00672,199,7.040432,0.0510411875985727,2,FALSE,+,0.417629246907187,0.5,0.999856027778767,NA
pms2,runx1,pms2---runx1,basal,MIIC,P,NA,17.055589,0.123648309898193,17.055589,10.023204,199,7.032385,0.0509828490709645,6,FALSE,-,-0.430104149773575,0.988206358697896,0.979465500301445,NA
eif5a2,myc,eif5a2---myc,basal,MIIC,P,jak1 [4%],17.140261,0.124262158513781,15.737711,8.750613,199,6.987098,0.0506545308281668,1,FALSE,-,-0.266555142191138,0.5,0.5,NA
fgf1,mmp13,fgf1---mmp13,basal,MIIC,P,NA,16.918392,0.122653669538771,16.918392,9.960612,199,6.95778,0.0504419834251076,1,FALSE,+,0.384781834897688,0.5,0.5,NA
cbfb,smad4,cbfb---smad4,basal,MIIC,P,NA,21.71523,0.157429420265142,21.71523,14.772775,199,6.942455,0.0503308814075115,1,FALSE,+,0.384396017802739,0.5,0.5,NA
cdk2,rbl1,cdk2---rbl1,basal,MIIC,P,NA,28.180238,0.204298942782265,28.180238,21.256835,199,6.923403,0.050192759669225,1,FALSE,+,0.432757739190739,0.5,0.5,NA
nr2f1,stab2,nr2f1---stab2,basal,MIIC,P,NA,16.734175,0.121318147165166,16.734175,9.870385,199,6.86379,0.0497605818829309,1,FALSE,+,0.353179310460757,0.5,0.5,NA
ccne1,stmn2,ccne1---stmn2,basal,MIIC,P,NA,16.69786,0.121054873444513,16.69786,9.839354,199,6.858506,0.0497222743422472,1,FALSE,-,-0.220250578746239,0.5,0.5,NA
map3k1,rad51,map3k1---rad51,basal,MIIC,P,NA,21.813076,0.158138776742382,21.813076,14.970825,199,6.842251,0.0496044300814952,-2,FALSE,-,-0.346853484950316,0.982637630818272,0.5,NA
eif4e,ncstn,eif4e---ncstn,basal,MIIC,P,NA,16.786065,0.121694335334371,16.786065,10.022398,199,6.763667,0.0490347177845444,1,FALSE,-,-0.410971075811811,0.00978707611128519,0.5,NA
nfkb2,serpini1,nfkb2---serpini1,basal,MIIC,P,NA,16.70339,0.121094964417258,16.70339,9.941893,199,6.761497,0.0490189858838472,1,FALSE,-,-0.353969761629897,0.5,0.5,NA
foxo3,runx1,foxo3---runx1,basal,MIIC,P,NA,16.766895,0.121555358128673,16.766895,10.005685,199,6.76121,0.0490169052131099,1,FALSE,+,0.351551111945276,0.5,0.163507448982269,NA
myc,sf3b1,myc---sf3b1,basal,MIIC,P,jak1 [21%],29.729533,0.215530903653491,13.014384,6.25795,199,6.756434,0.0489822805321286,1,FALSE,+,0.372900855131029,0.5,0.5,NA
ccnb1,csf1r,ccnb1---csf1r,basal,MIIC,P,NA,16.705908,0.121113219221846,16.705908,9.977257,199,6.728651,0.0487808614551385,1,FALSE,-,-0.320353129955525,0.5,0.5,NA
akr1c2,tgfb3,akr1c2---tgfb3,basal,MIIC,P,NA,16.639172,0.120629401652756,16.639172,9.967962,199,6.67121,0.0483644300689892,1,FALSE,+,0.353753616567687,0.5,0.5,NA
gata3,hsd17b4,gata3---hsd17b4,basal,MIIC,P,NA,16.446676,0.119233858815616,16.446676,9.779323,199,6.667353,0.0483364678842018,1,FALSE,+,0.255130196436729,0.5,0.5,NA
cbfb,mapk6,cbfb---mapk6,basal,MIIC,P,NA,16.196994,0.117423733271901,16.196994,9.535661,199,6.661333,0.0482928245467839,6,FALSE,+,0.262550270367703,0.98581079719512,0.60800698481291,NA
arid1a,jak1,arid1a---jak1,basal,MIIC,P,sf3b1 [36%],24.912073,0.180605649122431,22.975892,16.315774,199,6.660118,0.0482840161323383,2,FALSE,+,0.177231611650762,0.5,0.999916307632999,NA
map2k4,ncor1,map2k4---ncor1,basal,MIIC,P,NA,16.550397,0.119985807420319,16.550397,9.891736,199,6.658661,0.0482734532847274,1,FALSE,+,0.43688306566284,0.5,0.5,NA
smad4,smad7,smad4---smad7,basal,MIIC,P,NA,23.589309,0.17101597543868,23.589309,16.982386,199,6.606923,0.0478983670735439,1,FALSE,+,0.477357387996502,0.245900232840075,0.5,NA
itgav,nrarp,itgav---nrarp,basal,MIIC,P,NA,16.477756,0.119459180232052,16.477756,9.886308,199,6.591448,0.0477861775973743,-2,FALSE,+,0.220470024901065,0.962711952913167,0.5,NA
arid2,gdf11,arid2---gdf11,basal,MIIC,P,NA,16.520151,0.119766532273552,16.520151,9.939266,199,6.580885,0.0477095987646259,1,FALSE,+,0.170524155863252,0.5,0.5,NA
ccnb1,fas,ccnb1---fas,basal,MIIC,P,NA,16.466311,0.119376207142891,16.466311,9.91759,199,6.548721,0.0474764186475649,1,FALSE,+,0.258481802954165,0.5,0.5,NA
cyp19a1,prkg1,cyp19a1---prkg1,basal,MIIC,P,NA,16.485015,0.119511805977287,16.485015,10.005164,199,6.479851,0.0469771301678361,1,FALSE,+,0.392798380385663,0.5,0.5,NA
ppp2cb,spen,ppp2cb---spen,basal,MIIC,P,NA,21.401023,0.155151506291712,21.401023,14.929888,199,6.471135,0.0469139415749899,1,FALSE,-,-0.362610914929908,0.5,0.5,NA
e2f3,tgfb3,e2f3---tgfb3,basal,MIIC,P,ccne1 [31%],24.17201,0.175240396760394,10.848898,4.39292,199,6.455978,0.0468040575109962,1,FALSE,-,-0.267351655828215,0.5,0.5,NA
ppp2cb,prkcq,ppp2cb---prkcq,basal,MIIC,P,NA,16.425646,0.119081397123606,16.425646,9.973433,199,6.452213,0.0467767623008005,1,FALSE,+,0.282563451093107,0.5,0.5,NA
gdf11,ncor2,gdf11---ncor2,basal,MIIC,P,NA,16.208627,0.11750806930914,16.208627,9.786868,199,6.421759,0.0465559792114777,1,FALSE,+,0.341829862821679,0.5,0.5,NA
ctnna1,fgf1,ctnna1---fgf1,basal,MIIC,P,NA,16.239339,0.11773072282721,16.239339,9.841856,199,6.397483,0.0463799849159369,1,FALSE,+,0.346290939117333,0.5,0.5,NA
kdr,pdgfrb,kdr---pdgfrb,basal,MIIC,P,NA,16.341415,0.118470745636224,16.341415,10.010992,199,6.330423,0.0458938184363288,1,FALSE,+,0.389331633923782,0.5,0.5,NA
itgav,mmp7,itgav---mmp7,basal,MIIC,P,NA,16.251129,0.11781619707109,16.251129,9.936631,199,6.314498,0.0457783665844386,2,FALSE,+,0.38956359804642,0.5,0.975674129040448,NA
ar,smad6,ar---smad6,basal,MIIC,P,NA,21.240132,0.153985090976015,21.240132,14.960381,199,6.279751,0.0455264604307412,1,FALSE,-,-0.104556915089438,0.5,0.211776801852742,NA
e2f3,fancd2,e2f3---fancd2,basal,MIIC,P,NA,16.150869,0.117089339760539,16.150869,9.888023,199,6.262846,0.0454039038495039,1,FALSE,+,0.343628749809654,0.5,0.5,NA
akt1,bcl2l1,akt1---bcl2l1,basal,MIIC,P,NA,16.284545,0.118058453842378,16.284545,10.023627,199,6.260918,0.0453899263819721,2,FALSE,+,0.387655041957663,0.5,0.995088282933832,NA
asxl2,maml1,asxl2---maml1,basal,MIIC,P,NA,16.16125,0.117164599143552,16.16125,9.922213,199,6.239037,0.0452312951749887,2,FALSE,+,0.274539467998904,0.5,0.856003631864446,NA
foxp1,myc,foxp1---myc,basal,MIIC,P,NA,16.070785,0.116508752877853,16.070785,9.852741,199,6.218044,0.0450791017227607,1,FALSE,-,-0.36256129130501,0.5,0.00657293969451666,NA
smad7,stat3,smad7---stat3,basal,MIIC,P,NA,16.222606,0.11760941319847,16.222606,10.021667,199,6.200939,0.0449550951967586,2,FALSE,+,0.370430745288606,0.5,0.678223224599536,NA
akt1,tsc2,akt1---tsc2,basal,MIIC,P,NA,20.990953,0.152178612043383,20.990953,14.790391,199,6.200562,0.0449523620508772,1,FALSE,+,0.387483016401359,0.5,0.5,NA
col12a1,itgav,col12a1---itgav,basal,MIIC,P,hsd17b6 [61%],37.680045,0.273169919909412,12.231891,6.035933,199,6.195958,0.0449189843223935,1,FALSE,+,0.266362929973717,0.0869907067060458,0.5,NA
