x,y,weight,subtype,method,edge_id
nf2,mapk14,0.06797096188232626,basal,GENIE3,nf2---nf2
utrn,hsd3b1,0.06632448992746605,basal,GENIE3,utrn---utrn
kdm3a,epcam,0.06617397192346329,basal,GENIE3,kdm3a---kdm3a
epcam,kdm3a,0.06614504298529263,basal,GENIE3,epcam---epcam
mmp11,col6a3,0.06532327052433615,basal,GENIE3,mmp11---mmp11
pdgfrb,adgra2,0.06445942877580489,basal,GENIE3,pdgfrb---pdgfrb
heyl,pdgfrb,0.06333176942990143,basal,GENIE3,heyl---heyl
bmf,cxcr2,0.06259415227160085,basal,GENIE3,bmf---bmf
eif4e,pms2,0.06252486974889926,basal,GENIE3,eif4e---eif4e
raf1,fancd2,0.0619430472262231,basal,GENIE3,raf1---raf1
kdm3a,hdac2,0.06194217958310775,basal,GENIE3,kdm3a---kdm3a
numbl,cyp19a1,0.06105825525721318,basal,GENIE3,numbl---numbl
jak1,adam10,0.060352977646643914,basal,GENIE3,jak1---jak1
pms2,eif4e,0.060111931932012475,basal,GENIE3,pms2---pms2
smad4,smad7,0.05976792283924064,basal,GENIE3,smad4---smad4
hey1,jag1,0.05922354375965235,basal,GENIE3,hey1---hey1
mmp1,mmp3,0.05839183572305479,basal,GENIE3,mmp1---mmp1
mapk4,magea8,0.057652340071222434,basal,GENIE3,mapk4---mapk4
pdgfrb,dll1,0.057647391871568816,basal,GENIE3,pdgfrb---pdgfrb
mmp19,akap9,0.05624870979771643,basal,GENIE3,mmp19---mmp19
eif4e,adam10,0.05619573415061187,basal,GENIE3,eif4e---eif4e
cbfb,e2f4,0.05597035547125459,basal,GENIE3,cbfb---cbfb
jak1,ncoa2,0.05534813488782793,basal,GENIE3,jak1---jak1
heyl,adgra2,0.05493309754335192,basal,GENIE3,heyl---heyl
mmp3,mmp1,0.05482743934076485,basal,GENIE3,mmp3---mmp3
thsd7a,cyp19a1,0.05454269623035356,basal,GENIE3,thsd7a---thsd7a
sf3b1,jak1,0.054268293599763665,basal,GENIE3,sf3b1---sf3b1
arid1a,eif5a2,0.05372503628889845,basal,GENIE3,arid1a---arid1a
ncoa3,bcl2l1,0.053594646882334236,basal,GENIE3,ncoa3---ncoa3
ncoa2,adam10,0.053585353104699134,basal,GENIE3,ncoa2---ncoa2
adgra2,col6a3,0.053236486797570357,basal,GENIE3,adgra2---adgra2
hdac2,epcam,0.05284084392253689,basal,GENIE3,hdac2---hdac2
heyl,jag1,0.052481006255890486,basal,GENIE3,heyl---heyl
mapk14,sf3b1,0.05193734550169456,basal,GENIE3,mapk14---mapk14
gsk3b,mmp15,0.05137258188404225,basal,GENIE3,gsk3b---gsk3b
sik1,mapk4,0.05097133193175119,basal,GENIE3,sik1---sik1
map2k1,mapk6,0.05042317029460397,basal,GENIE3,map2k1---map2k1
notch3,ccnd1,0.05032464330232831,basal,GENIE3,notch3---notch3
adam10,ncoa2,0.05027477092688463,basal,GENIE3,adam10---adam10
hdac2,kdm3a,0.05019563821602652,basal,GENIE3,hdac2---hdac2
mmp19,hsd3b1,0.049952291838886824,basal,GENIE3,mmp19---mmp19
stat5a,rassf1,0.04973060090066418,basal,GENIE3,stat5a---stat5a
pms2,rad51,0.048992890995642455,basal,GENIE3,pms2---pms2
map2k1,mapk9,0.04832284718023915,basal,GENIE3,map2k1---map2k1
smad7,smad4,0.04828998384113899,basal,GENIE3,smad7---smad7
jag1,hey1,0.04825232408990794,basal,GENIE3,jag1---jag1
pdgfrb,mmp11,0.04814111508612974,basal,GENIE3,pdgfrb---pdgfrb
col6a3,adgra2,0.04803110276305039,basal,GENIE3,col6a3---col6a3
nt5e,acvr1,0.04800420861878592,basal,GENIE3,nt5e---nt5e
jak1,stat3,0.047931436290308015,basal,GENIE3,jak1---jak1
stat3,nf2,0.04780116576934049,basal,GENIE3,stat3---stat3
mapk9,rbl2,0.046801949958907206,basal,GENIE3,mapk9---mapk9
ttyh1,cdk6,0.04666987483481771,basal,GENIE3,ttyh1---ttyh1
jak1,mmp15,0.04653620134401218,basal,GENIE3,jak1---jak1
itgav,erbb4,0.04651070648736478,basal,GENIE3,itgav---itgav
jag1,mecom,0.04649291508850204,basal,GENIE3,jag1---jag1
adam10,mapk9,0.04636354022182534,basal,GENIE3,adam10---adam10
kdm6a,wfdc2,0.045703816244412714,basal,GENIE3,kdm6a---kdm6a
mapk14,dnah11,0.04540356807292244,basal,GENIE3,mapk14---mapk14
mapk6,map2k1,0.04524248521277497,basal,GENIE3,mapk6---mapk6
pms2,fbxw7,0.04490978840807952,basal,GENIE3,pms2---pms2
tert,magea8,0.04479655573897634,basal,GENIE3,tert---tert
mapk9,maml1,0.04452992086890486,basal,GENIE3,mapk9---mapk9
adam10,sf3b1,0.0444037611955598,basal,GENIE3,adam10---adam10
nrarp,hey1,0.04414417609234659,basal,GENIE3,nrarp---nrarp
ttyh1,shank2,0.04398274585820832,basal,GENIE3,ttyh1---ttyh1
map3k3,men1,0.04388709693572213,basal,GENIE3,map3k3---map3k3
mapk14,nf2,0.04381809368784567,basal,GENIE3,mapk14---mapk14
prkcq,kdm3a,0.04366023727814724,basal,GENIE3,prkcq---prkcq
cdk6,mmp7,0.043437289779263415,basal,GENIE3,cdk6---cdk6
cdk6,ttyh1,0.04335048947556252,basal,GENIE3,cdk6---cdk6
smarcd1,gdf11,0.04305003246398628,basal,GENIE3,smarcd1---smarcd1
map2k1,map2k5,0.042861859202930196,basal,GENIE3,map2k1---map2k1
smarcd1,mapk1,0.04272247622613212,basal,GENIE3,smarcd1---smarcd1
adam17,asxl2,0.04271926134297288,basal,GENIE3,adam17---adam17
myc,akt1,0.04254015167088766,basal,GENIE3,myc---myc
nrarp,ttyh1,0.04245197112099411,basal,GENIE3,nrarp---nrarp
mmp16,thsd7a,0.042284644160145116,basal,GENIE3,mmp16---mmp16
mmp7,frmd3,0.04224251537537041,basal,GENIE3,mmp7---mmp7
spen,mtor,0.04200943575316633,basal,GENIE3,spen---spen
smarcd1,acvr1b,0.041826353514524996,basal,GENIE3,smarcd1---smarcd1
jak1,sf3b1,0.04169749144972231,basal,GENIE3,jak1---jak1
col6a3,dll1,0.04152152179656663,basal,GENIE3,col6a3---col6a3
e2f4,cbfb,0.04136586407152644,basal,GENIE3,e2f4---e2f4
sf3b1,myc,0.04136011717449629,basal,GENIE3,sf3b1---sf3b1
jag1,heyl,0.04119576022250238,basal,GENIE3,jag1---jag1
dab2,ccnd2,0.04112332985470737,basal,GENIE3,dab2---dab2
akt1,nras,0.04088136800253141,basal,GENIE3,akt1---akt1
acvr1,mlst8,0.04070759853609322,basal,GENIE3,acvr1---acvr1
adam10,itgav,0.04067633231470358,basal,GENIE3,adam10---adam10
eif4e,rbl2,0.04066855976109895,basal,GENIE3,eif4e---eif4e
ctnna1,nfkb2,0.04063358562251158,basal,GENIE3,ctnna1---ctnna1
thsd7a,mmp16,0.040573203934505045,basal,GENIE3,thsd7a---thsd7a
ccne1,e2f3,0.040443019130610464,basal,GENIE3,ccne1---ccne1
e2f3,ccne1,0.04041193501641275,basal,GENIE3,e2f3---e2f3
eif4e,mapk9,0.040408409237453286,basal,GENIE3,eif4e---eif4e
sf3b1,map2k1,0.040401514125060704,basal,GENIE3,sf3b1---sf3b1
itgav,mapk6,0.04030953543318608,basal,GENIE3,itgav---itgav
cyp19a1,thsd7a,0.040306760827385234,basal,GENIE3,cyp19a1---cyp19a1
myc,bcl2l1,0.04024432861361049,basal,GENIE3,myc---myc
mmp11,mmp3,0.03999449210166085,basal,GENIE3,mmp11---mmp11
mmp3,mmp11,0.03995740759036238,basal,GENIE3,mmp3---mmp3
hsd3b1,utrn,0.039756149430543536,basal,GENIE3,hsd3b1---hsd3b1
mmp16,numbl,0.039494110915158344,basal,GENIE3,mmp16---mmp16
frmd3,map2,0.038953992192667285,basal,GENIE3,frmd3---frmd3
itgav,adam10,0.0389133232925934,basal,GENIE3,itgav---itgav
sf3b1,adam17,0.0388282207755939,basal,GENIE3,sf3b1---sf3b1
ncoa2,mapk14,0.038827547098243397,basal,GENIE3,ncoa2---ncoa2
prkcq,mmp12,0.03868844072810494,basal,GENIE3,prkcq---prkcq
frmd3,ncoa3,0.03854460932421266,basal,GENIE3,frmd3---frmd3
jak1,kdm6a,0.03850183408141984,basal,GENIE3,jak1---jak1
ttyh1,frmd3,0.03828651747210362,basal,GENIE3,ttyh1---ttyh1
erbb4,map4,0.03819762982313154,basal,GENIE3,erbb4---erbb4
runx1,ncor2,0.03811723532951666,basal,GENIE3,runx1---runx1
ncoa3,frmd3,0.03810228317617659,basal,GENIE3,ncoa3---ncoa3
numbl,nr1i2,0.038058119133389794,basal,GENIE3,numbl---numbl
cdk6,hey2,0.03796501400001917,basal,GENIE3,cdk6---cdk6
mecom,kdm3a,0.037823162314792484,basal,GENIE3,mecom---mecom
epcam,hdac2,0.03747126357767563,basal,GENIE3,epcam---epcam
map2k2,slc19a1,0.03743569645807543,basal,GENIE3,map2k2---map2k2
eif4e,akt1s1,0.03734235636560646,basal,GENIE3,eif4e---eif4e
dll1,pdgfrb,0.03729530691014559,basal,GENIE3,dll1---dll1
ttyh1,nrarp,0.03720085190738794,basal,GENIE3,ttyh1---ttyh1
dab2,palb2,0.03716176329668479,basal,GENIE3,dab2---dab2
itgav,col6a3,0.036898640437298395,basal,GENIE3,itgav---itgav
stat5a,thada,0.03688342853694658,basal,GENIE3,stat5a---stat5a
adam10,map2k2,0.03655479367437226,basal,GENIE3,adam10---adam10
mmp11,pdgfrb,0.03652610452598973,basal,GENIE3,mmp11---mmp11
map2k5,mmp27,0.03639881798093437,basal,GENIE3,map2k5---map2k5
abcc10,map2k2,0.03638342004006729,basal,GENIE3,abcc10---abcc10
vegfa,stat5a,0.03620204820530672,basal,GENIE3,vegfa---vegfa
itgav,gdf11,0.036144860444868344,basal,GENIE3,itgav---itgav
kdm6a,acvr2b,0.036126762269383605,basal,GENIE3,kdm6a---kdm6a
hey2,ttyh1,0.03595531725874944,basal,GENIE3,hey2---hey2
stat3,adam17,0.03587166509587891,basal,GENIE3,stat3---stat3
acvr2b,itgav,0.035830596992419556,basal,GENIE3,acvr2b---acvr2b
pdgfrb,dab2,0.03581481815562983,basal,GENIE3,pdgfrb---pdgfrb
abcc1,kdm5a,0.03578310628381175,basal,GENIE3,abcc1---abcc1
hdac9,thsd7a,0.035695976462043456,basal,GENIE3,hdac9---hdac9
akr1c2,shbg,0.03560208015264638,basal,GENIE3,akr1c2---akr1c2
myc,nrarp,0.035573762954835615,basal,GENIE3,myc---myc
tbl1xr1,itgav,0.035555461012085426,basal,GENIE3,tbl1xr1---tbl1xr1
mmp1,mmp12,0.0355398946339921,basal,GENIE3,mmp1---mmp1
ncoa3,smad4,0.035524070373894316,basal,GENIE3,ncoa3---ncoa3
dab2,hdac2,0.035442661735338145,basal,GENIE3,dab2---dab2
map2k1,sf3b1,0.03526266598535432,basal,GENIE3,map2k1---map2k1
eif4e,src,0.03524763245625013,basal,GENIE3,eif4e---eif4e
epcam,erbb4,0.03512569104159001,basal,GENIE3,epcam---epcam
acvr1b,smarcd1,0.03505978219790487,basal,GENIE3,acvr1b---acvr1b
hdac2,ccnb1,0.0350446831695557,basal,GENIE3,hdac2---hdac2
myc,gsk3b,0.035007254352383325,basal,GENIE3,myc---myc
jag1,notch3,0.03499383386571799,basal,GENIE3,jag1---jag1
gsk3b,cbfb,0.034872167989787456,basal,GENIE3,gsk3b---gsk3b
ccnd2,jak2,0.03481699955746529,basal,GENIE3,ccnd2---ccnd2
ncoa2,rad51,0.034807724075171124,basal,GENIE3,ncoa2---ncoa2
pms2,eif5a2,0.03479030508553393,basal,GENIE3,pms2---pms2
adam10,mapk6,0.034566648205569456,basal,GENIE3,adam10---adam10
src,asxl1,0.034497061643913814,basal,GENIE3,src---src
bcl2l1,ncoa3,0.034431384346787844,basal,GENIE3,bcl2l1---bcl2l1
rad51,sf3b1,0.034381545040116916,basal,GENIE3,rad51---rad51
adam10,rad51,0.03436528976659406,basal,GENIE3,adam10---adam10
runx1,myh9,0.03424419314790897,basal,GENIE3,runx1---runx1
eif5a2,arid1a,0.034235048779448954,basal,GENIE3,eif5a2---eif5a2
slc19a1,magea8,0.034207977332472654,basal,GENIE3,slc19a1---slc19a1
map2k1,jak1,0.034170157221654,basal,GENIE3,map2k1---map2k1
pik3r1,dll3,0.034085915665789425,basal,GENIE3,pik3r1---pik3r1
pbrm1,setd2,0.034070903587831096,basal,GENIE3,pbrm1---pbrm1
erbb2,dnah11,0.03399426604416357,basal,GENIE3,erbb2---erbb2
ccne1,gldc,0.03389664806391515,basal,GENIE3,ccne1---ccne1
adam17,mapk9,0.033852821392951114,basal,GENIE3,adam17---adam17
pik3r3,herc2,0.033644565219178434,basal,GENIE3,pik3r3---pik3r3
ttyh1,hey1,0.03363693569657318,basal,GENIE3,ttyh1---ttyh1
mapk14,ncoa2,0.03349240017146214,basal,GENIE3,mapk14---mapk14
jak1,itgav,0.03340806014374496,basal,GENIE3,jak1---jak1
eif4e,map2k2,0.03338154821515732,basal,GENIE3,eif4e---eif4e
ccne1,ncstn,0.033232956745681226,basal,GENIE3,ccne1---ccne1
cyp19a1,hdac9,0.033206594809300695,basal,GENIE3,cyp19a1---cyp19a1
jag1,pdgfrb,0.032969004576679076,basal,GENIE3,jag1---jag1
mapk9,map2k1,0.03291997582280395,basal,GENIE3,mapk9---mapk9
itgav,thada,0.03289071617190455,basal,GENIE3,itgav---itgav
arid1a,kdm6a,0.03280975596883748,basal,GENIE3,arid1a---arid1a
col6a3,mmp3,0.032692560646423695,basal,GENIE3,col6a3---col6a3
ncstn,e2f3,0.032675203369698674,basal,GENIE3,ncstn---ncstn
dll3,ryr2,0.032517665787932235,basal,GENIE3,dll3---dll3
ttyh1,folr1,0.032508786497890664,basal,GENIE3,ttyh1---ttyh1
ccnd1,notch3,0.03248929827408575,basal,GENIE3,ccnd1---ccnd1
itgav,jak1,0.03246714532488443,basal,GENIE3,itgav---itgav
mmp12,mmp1,0.032243094160106144,basal,GENIE3,mmp12---mmp12
adam17,map4,0.032207468164067624,basal,GENIE3,adam17---adam17
heyl,hey1,0.0322061391817233,basal,GENIE3,heyl---heyl
smarcd1,mmp19,0.032202097247559756,basal,GENIE3,smarcd1---smarcd1
eif4e,ncstn,0.03216529599691063,basal,GENIE3,eif4e---eif4e
mmp11,pdgfa,0.032117492803806325,basal,GENIE3,mmp11---mmp11
mecom,akr1c4,0.032097248550697996,basal,GENIE3,mecom---mecom
sf3b1,cbfb,0.03205508111188698,basal,GENIE3,sf3b1---sf3b1
utrn,akap9,0.03196612632643571,basal,GENIE3,utrn---utrn
spen,ncstn,0.0319166777465248,basal,GENIE3,spen---spen
tnk2,mmp27,0.031881011178635746,basal,GENIE3,tnk2---tnk2
kdm3a,acvr2a,0.03184608211628554,basal,GENIE3,kdm3a---kdm3a
raf1,tubb4a,0.03180292336409275,basal,GENIE3,raf1---raf1
ctnna1,abcc10,0.03176523384079579,basal,GENIE3,ctnna1---ctnna1
mmp7,cdk6,0.03175707848132326,basal,GENIE3,mmp7---mmp7
thsd7a,hdac9,0.0317306491288699,basal,GENIE3,thsd7a---thsd7a
mmp19,smarcd1,0.031715783581610583,basal,GENIE3,mmp19---mmp19
sf3b1,nf2,0.03162459331585721,basal,GENIE3,sf3b1---sf3b1
gsk3b,myc,0.03159239072199798,basal,GENIE3,gsk3b---gsk3b
col6a3,ccne1,0.03143022384394368,basal,GENIE3,col6a3---col6a3
acvr2a,spry2,0.031423829668082076,basal,GENIE3,acvr2a---acvr2a
mmp12,prkcq,0.031407678048299845,basal,GENIE3,mmp12---mmp12
map2k1,itgav,0.03138180031320331,basal,GENIE3,map2k1---map2k1
mapk9,adam10,0.031335749324429944,basal,GENIE3,mapk9---mapk9
adgra2,dab2,0.03128201985340165,basal,GENIE3,adgra2---adgra2
cbfb,gsk3b,0.031238580366610154,basal,GENIE3,cbfb---cbfb
kdm5a,abcc1,0.031234405081983153,basal,GENIE3,kdm5a---kdm5a
stat5a,vegfa,0.031156849815288042,basal,GENIE3,stat5a---stat5a
abcc10,ctnna1,0.031053341316487865,basal,GENIE3,abcc10---abcc10
map2k1,gsk3b,0.03091754391292862,basal,GENIE3,map2k1---map2k1
nf2,ncoa2,0.030912047594849005,basal,GENIE3,nf2---nf2
sf3b1,stat3,0.030843416954710694,basal,GENIE3,sf3b1---sf3b1
src,dnah11,0.030753428006333097,basal,GENIE3,src---src
akt1s1,src,0.030745416266145603,basal,GENIE3,akt1s1---akt1s1
eif5a2,map3k3,0.030648329385491578,basal,GENIE3,eif5a2---eif5a2
jak1,cbfb,0.03056185437601182,basal,GENIE3,jak1---jak1
eif4e,jak1,0.030438690751277822,basal,GENIE3,eif4e---eif4e
kdm6a,arid5b,0.03042526459438869,basal,GENIE3,kdm6a---kdm6a
itgav,ctnna1,0.030407841559467404,basal,GENIE3,itgav---itgav
myc,itgav,0.030369095625402142,basal,GENIE3,myc---myc
sf3b1,rad51,0.03032442479488352,basal,GENIE3,sf3b1---sf3b1
ctnna1,cbfb,0.030321273083599488,basal,GENIE3,ctnna1---ctnna1
smad4,dnah11,0.030212988766330787,basal,GENIE3,smad4---smad4
gdf11,smarcd1,0.030189753512709687,basal,GENIE3,gdf11---gdf11
fas,ccnb1,0.030173911918934603,basal,GENIE3,fas---fas
ccna1,magea8,0.03016882396978574,basal,GENIE3,ccna1---ccna1
ncoa3,erbb2,0.030154133479431456,basal,GENIE3,ncoa3---ncoa3
mapk9,akt1s1,0.0299867822655544,basal,GENIE3,mapk9---mapk9
mecom,dab2,0.029968069577389404,basal,GENIE3,mecom---mecom
jak1,nf2,0.029944674365618134,basal,GENIE3,jak1---jak1
men1,map3k3,0.029932239645485584,basal,GENIE3,men1---men1
adam10,eif4e,0.029838752792404603,basal,GENIE3,adam10---adam10
kdm6a,gdf11,0.0297644173668953,basal,GENIE3,kdm6a---kdm6a
pik3r1,large1,0.029710727085803527,basal,GENIE3,pik3r1---pik3r1
sf3b1,ctnna1,0.029670122460656468,basal,GENIE3,sf3b1---sf3b1
col6a3,runx1,0.029643725311432677,basal,GENIE3,col6a3---col6a3
myc,smad4,0.029640981079465258,basal,GENIE3,myc---myc
mecom,dll3,0.02961356400840924,basal,GENIE3,mecom---mecom
eif5a2,mapk14,0.029553597775134773,basal,GENIE3,eif5a2---eif5a2
mecom,jag1,0.02953568848191095,basal,GENIE3,mecom---mecom
hes2,notch3,0.029466068014306738,basal,GENIE3,hes2---hes2
bcl2l1,ptk2,0.029456194866940257,basal,GENIE3,bcl2l1---bcl2l1
smad4,ncoa3,0.0294327664451196,basal,GENIE3,smad4---smad4
eif4e,fbxw7,0.0294304259731556,basal,GENIE3,eif4e---eif4e
asxl1,mapk4,0.029409368673913288,basal,GENIE3,asxl1---asxl1
frmd3,mmp7,0.029398692610186357,basal,GENIE3,frmd3---frmd3
vegfb,vegfa,0.02938873161093293,basal,GENIE3,vegfb---vegfb
gsk3b,acvr2a,0.02937465059427732,basal,GENIE3,gsk3b---gsk3b
eif4e,map4,0.029352662368705807,basal,GENIE3,eif4e---eif4e
kmt2d,asxl2,0.029246957409711172,basal,GENIE3,kmt2d---kmt2d
acvr2a,eif4ebp1,0.029231703370822672,basal,GENIE3,acvr2a---acvr2a
stat3,birc6,0.029172750811188086,basal,GENIE3,stat3---stat3
mmp19,tnk2,0.0291463462171876,basal,GENIE3,mmp19---mmp19
psen2,bmp5,0.029139320901019772,basal,GENIE3,psen2---psen2
nfkb2,rbl2,0.029134069602189474,basal,GENIE3,nfkb2---nfkb2
abcc1,cyp11a1,0.029114919635957318,basal,GENIE3,abcc1---abcc1
jak1,mapk9,0.029080804408835828,basal,GENIE3,jak1---jak1
jak1,eif5a2,0.029035556566944922,basal,GENIE3,jak1---jak1
gsk3b,map4,0.028931942898358633,basal,GENIE3,gsk3b---gsk3b
acvr1,acvr2a,0.02892062510680142,basal,GENIE3,acvr1---acvr1
adam10,arid1a,0.028884025339511475,basal,GENIE3,adam10---adam10
vegfa,map2,0.028854312394926907,basal,GENIE3,vegfa---vegfa
rad51,pms2,0.028828739948312653,basal,GENIE3,rad51---rad51
akt1,nrarp,0.028782824483540456,basal,GENIE3,akt1---akt1
kmt2d,hdac9,0.028764391335945286,basal,GENIE3,kmt2d---kmt2d
frmd3,hsd17b2,0.028672320495139337,basal,GENIE3,frmd3---frmd3
asxl1,map3k3,0.028607631701589933,basal,GENIE3,asxl1---asxl1
kdm3a,prkcq,0.028573754047784224,basal,GENIE3,kdm3a---kdm3a
acvr1,mmp11,0.02853794580565295,basal,GENIE3,acvr1---acvr1
jak1,slc19a1,0.02845337561705569,basal,GENIE3,jak1---jak1
col6a3,nfkb2,0.028448227379912282,basal,GENIE3,col6a3---col6a3
rad51,adam10,0.028420530514392993,basal,GENIE3,rad51---rad51
vegfa,vegfb,0.028396432771011414,basal,GENIE3,vegfa---vegfa
dll1,col6a3,0.02838439458934497,basal,GENIE3,dll1---dll1
ttyh1,jak2,0.02832892053761392,basal,GENIE3,ttyh1---ttyh1
nrarp,myc,0.02828358696994923,basal,GENIE3,nrarp---nrarp
abcc10,clrn2,0.02823358377061227,basal,GENIE3,abcc10---abcc10
mapk9,nfkb2,0.028135591015161106,basal,GENIE3,mapk9---mapk9
fancd2,tubb4a,0.028063130466309927,basal,GENIE3,fancd2---fancd2
cbfb,acvr2b,0.028051834286147964,basal,GENIE3,cbfb---cbfb
itgav,stat3,0.028051803704758304,basal,GENIE3,itgav---itgav
dab2,pdgfrb,0.028040718858479845,basal,GENIE3,dab2---dab2
ncoa2,jak1,0.02804008901715145,basal,GENIE3,ncoa2---ncoa2
adam10,map2k1,0.028031272202580285,basal,GENIE3,adam10---adam10
arid1a,sf3b1,0.028017677418209513,basal,GENIE3,arid1a---arid1a
rad51,folr3,0.0279598926096954,basal,GENIE3,rad51---rad51
erbb4,epcam,0.027935196331790185,basal,GENIE3,erbb4---erbb4
cbfb,smad4,0.027924252502755778,basal,GENIE3,cbfb---cbfb
kdm5a,dnah11,0.02792366383979473,basal,GENIE3,kdm5a---kdm5a
map2k1,smad4,0.027920641911701072,basal,GENIE3,map2k1---map2k1
thsd7a,numbl,0.027917170624699672,basal,GENIE3,thsd7a---thsd7a
itgav,abcb11,0.02775393169586143,basal,GENIE3,itgav---itgav
ccne1,ccnd1,0.027726819057693603,basal,GENIE3,ccne1---ccne1
sf3b1,itgav,0.0277124847793057,basal,GENIE3,sf3b1---sf3b1
maml1,raf1,0.02768208358570327,basal,GENIE3,maml1---maml1
rbl1,zfyve9,0.027641355196362773,basal,GENIE3,rbl1---rbl1
rbl1,cdk2,0.027637014516878763,basal,GENIE3,rbl1---rbl1
nras,rbl1,0.02752517511984671,basal,GENIE3,nras---nras
pms2,fam20c,0.02749159699627365,basal,GENIE3,pms2---pms2
nfkb1,jak2,0.027483889284978056,basal,GENIE3,nfkb1---nfkb1
mtor,spen,0.027458497979582417,basal,GENIE3,mtor---mtor
acvr1b,erbb2,0.027402568115724037,basal,GENIE3,acvr1b---acvr1b
itgav,smad7,0.027380944078218117,basal,GENIE3,itgav---itgav
dab2,mecom,0.027368414713018787,basal,GENIE3,dab2---dab2
map2k1,cbfb,0.02734517203389559,basal,GENIE3,map2k1---map2k1
numbl,kmt2d,0.027340160407867707,basal,GENIE3,numbl---numbl
mapk6,tnk2,0.027329579680377056,basal,GENIE3,mapk6---mapk6
epcam,fas,0.027305843262275108,basal,GENIE3,epcam---epcam
mmp1,mmp11,0.027304726067759542,basal,GENIE3,mmp1---mmp1
cdk6,erbb2,0.027288671121008988,basal,GENIE3,cdk6---cdk6
mecom,heyl,0.02722684976392854,basal,GENIE3,mecom---mecom
cyp19a1,numbl,0.027218467504643684,basal,GENIE3,cyp19a1---cyp19a1
sf3b1,eif4e,0.0272068201267931,basal,GENIE3,sf3b1---sf3b1
mmp19,mmp14,0.02719459056146137,basal,GENIE3,mmp19---mmp19
adgra2,ccnb1,0.02711795825968588,basal,GENIE3,adgra2---adgra2
mmp12,plagl1,0.027054957600350215,basal,GENIE3,mmp12---mmp12
cdk6,nrarp,0.027040255395373337,basal,GENIE3,cdk6---cdk6
pms2,jak1,0.027033559659404842,basal,GENIE3,pms2---pms2
nr1i2,cxcr2,0.026982926446327417,basal,GENIE3,nr1i2---nr1i2
stat3,jak1,0.026972892171828564,basal,GENIE3,stat3---stat3
ncoa3,cdk2,0.026955272618640082,basal,GENIE3,ncoa3---ncoa3
pdgfrb,spry2,0.026898927434356717,basal,GENIE3,pdgfrb---pdgfrb
nras,mmp7,0.02688941494151056,basal,GENIE3,nras---nras
stk11,clk3,0.026862033286941336,basal,GENIE3,stk11---stk11
acvr2b,mapk9,0.026855056711552687,basal,GENIE3,acvr2b---acvr2b
sf3b1,acvr2b,0.026847369785873047,basal,GENIE3,sf3b1---sf3b1
ccnb1,adgra2,0.026803410756242773,basal,GENIE3,ccnb1---ccnb1
mmp15,gsk3b,0.026793927223597105,basal,GENIE3,mmp15---mmp15
mmp15,src,0.02670444049560643,basal,GENIE3,mmp15---mmp15
ccnb1,hdac2,0.026680044509509657,basal,GENIE3,ccnb1---ccnb1
map2k1,tnk2,0.026662558252726978,basal,GENIE3,map2k1---map2k1
eif5a2,birc6,0.026615711343233622,basal,GENIE3,eif5a2---eif5a2
myh9,ptprm,0.02655015117630827,basal,GENIE3,myh9---myh9
spen,notch1,0.026522050852051237,basal,GENIE3,spen---spen
epcam,ccnb1,0.026517910755030093,basal,GENIE3,epcam---epcam
ccnd1,ccne1,0.02649534703639372,basal,GENIE3,ccnd1---ccnd1
mmp7,magea8,0.026461072978923042,basal,GENIE3,mmp7---mmp7
mmp7,map2,0.026458508027777602,basal,GENIE3,mmp7---mmp7
notch3,hes2,0.02644179302758644,basal,GENIE3,notch3---notch3
ccnd2,eif4ebp1,0.026399250446673652,basal,GENIE3,ccnd2---ccnd2
kdm6a,rbl2,0.026362617527471925,basal,GENIE3,kdm6a---kdm6a
numbl,hdac9,0.026359029427534975,basal,GENIE3,numbl---numbl
runx1,pik3r1,0.026320530713211273,basal,GENIE3,runx1---runx1
sf3b1,map2k2,0.026292186345489237,basal,GENIE3,sf3b1---sf3b1
map4,peg3,0.026281557966212187,basal,GENIE3,map4---map4
smad4,bcl2l1,0.026241068141669172,basal,GENIE3,smad4---smad4
slc19a1,cxcr2,0.02622562398175381,basal,GENIE3,slc19a1---slc19a1
arid1a,ctnna1,0.02622319643175777,basal,GENIE3,arid1a---arid1a
nf2,sf3b1,0.026209910518151316,basal,GENIE3,nf2---nf2
map2k2,abcc10,0.02617057293889335,basal,GENIE3,map2k2---map2k2
dll1,pdgfa,0.026112972643417002,basal,GENIE3,dll1---dll1
adam17,stat3,0.026074351885488622,basal,GENIE3,adam17---adam17
runx1,mmp11,0.026011720004195587,basal,GENIE3,runx1---runx1
jak1,plagl1,0.02600202605545318,basal,GENIE3,jak1---jak1
adam10,hras,0.025991337402782824,basal,GENIE3,adam10---adam10
mecom,pik3r1,0.02598041501380791,basal,GENIE3,mecom---mecom
nr1i2,numbl,0.02596038141953319,basal,GENIE3,nr1i2---nr1i2
pdgfrb,runx1,0.025924268542369004,basal,GENIE3,pdgfrb---pdgfrb
ncoa3,myc,0.025897485438380774,basal,GENIE3,ncoa3---ncoa3
jag1,ccna1,0.025878204893715926,basal,GENIE3,jag1---jag1
dab2,rad51,0.02587803950589569,basal,GENIE3,dab2---dab2
eif4e,gsk3b,0.025813011897467437,basal,GENIE3,eif4e---eif4e
maml1,mapk9,0.025770717044147972,basal,GENIE3,maml1---maml1
nfkb2,tbl1xr1,0.025740856850643184,basal,GENIE3,nfkb2---nfkb2
erbb2,hey2,0.025722421342862213,basal,GENIE3,erbb2---erbb2
