x,y,edge_id,subtype,method,type,ai,info,info_bits,info_cond,cplx,n_xy_ai,info_shifted,info_shifted_bits,ort_inferred,is_causal,sign,partial_correlation,p_y2x,p_x2y,consensus
ackr3,hsd17b6,ackr3---hsd17b6,lumb,MIIC,P,NA,39.225615,0.122756182725206,39.225615,15.854647,461,23.370968,0.0731392182958235,1,FALSE,+,0.318918739826908,0.5,0.5,3-method
map3k1,pik3r1,map3k1---pik3r1,lumb,MIIC,P,NA,38.994214,0.122032015533976,38.994214,15.64335,461,23.350864,0.0730763030222834,1,FALSE,+,0.409229320617413,0.0634328000566407,0.5,3-method
cdh1,rbl2,cdh1---rbl2,lumb,MIIC,P,NA,38.955377,0.121910475518134,38.955377,15.802972,461,23.152405,0.0724552275014161,1,FALSE,+,0.353847465371145,0.00335537744878548,0.5,3-method
hsd17b6,ptprd,hsd17b6---ptprd,lumb,MIIC,P,mmp13 [75%],128.640527,0.402579284946297,34.792794,11.760342,461,23.032452,0.0720798357481846,1,FALSE,+,0.368689258651696,0.5,0.5,3-method
lifr,rpgr,lifr---rpgr,lumb,MIIC,P,NA,33.379659,0.104461319969338,33.379659,10.425985,461,22.953674,0.0718333007591799,1,FALSE,+,0.391692780331171,0.5,0.5,3-method
maml1,notch3,maml1---notch3,lumb,MIIC,P,NA,45.716154,0.143068261744721,45.716154,23.074693,461,22.641461,0.0708562331956201,1,FALSE,+,0.419778652384174,0.5,0.109528521461107,3-method
hsd17b6,tnk2,hsd17b6---tnk2,lumb,MIIC,P,NA,45.460321,0.142267634845814,45.460321,22.824991,461,22.63533,0.0708370462904234,1,FALSE,-,-0.362312908518035,0.5,0.5,3-method
ncoa3,ptk2,ncoa3---ptk2,lumb,MIIC,P,NA,38.419243,0.120232649350994,38.419243,15.829468,461,22.589775,0.0706944823585629,1,FALSE,+,0.353880710929998,0.00890132880705405,0.0831892405592998,3-method
eif4e,lifr,eif4e---lifr,lumb,MIIC,P,NA,44.244055,0.138461342163381,44.244055,21.714512,461,22.529543,0.0705059868971685,1,FALSE,+,0.343926688461332,0.5,0.5,3-method
prkcq,setd2,prkcq---setd2,lumb,MIIC,P,NA,32.612267,0.102059774128084,32.612267,10.38383,461,22.228437,0.0695636785826741,-2,FALSE,-,-0.338396851120583,0.555642021401158,0.5,3-method
maml1,tubb4b,maml1---tubb4b,lumb,MIIC,P,NA,50.553592,0.158206977174672,50.553592,28.7738,461,21.779792,0.068159648394779,1,FALSE,+,0.371104056148785,0.5,0.5,3-method
mapk6,tnk2,mapk6---tnk2,lumb,MIIC,P,NA,44.150872,0.138169726866211,44.150872,22.80906,461,21.341812,0.0667889942212247,-2,TRUE,-,-0.409236388531905,0.886225568429354,0.10362953909479,3-method
asxl2,birc6,asxl2---birc6,lumb,MIIC,P,NA,37.088374,0.11606770768858,37.088374,15.816835,461,21.271539,0.0665690755474538,-2,FALSE,+,0.366498645644181,0.997817212033128,0.5,3-method
men1,tsc2,men1---tsc2,lumb,MIIC,P,NA,43.020832,0.13463327761674,43.020832,21.784796,461,21.236036,0.0664579692523633,1,FALSE,+,0.305896904079886,0.5,0.0288978459324566,3-method
cacna2d3,pik3r1,cacna2d3---pik3r1,lumb,MIIC,P,NA,43.79406,0.137053087163544,43.79406,22.623132,461,21.170928,0.066254214396133,1,FALSE,+,0.354174068039454,0.46958222564668,0.5,3-method
foxo3,notch3,foxo3---notch3,lumb,MIIC,P,NA,49.849812,0.15600450447212,49.849812,28.881441,461,20.968371,0.0656203142239045,1,FALSE,+,0.405307614883443,0.5,0.0567115084285823,3-method
map2k2,syne1,map2k2---syne1,lumb,MIIC,P,NA,36.249725,0.113443163755073,36.249725,15.693143,461,20.556582,0.0643316245315126,-2,FALSE,-,-0.399574146342124,0.918790178116584,0.5,3-method
map3k1,zfp36l1,map3k1---zfp36l1,lumb,MIIC,P,NA,46.3952,0.145193329633518,46.3952,25.844185,461,20.551015,0.0643142026588605,2,FALSE,+,0.378739088249566,0.5,0.545931332629769,3-method
hdac9,thsd7a,hdac9---thsd7a,lumb,MIIC,P,NA,43.239415,0.135317331000954,43.239415,22.805824,461,20.433591,0.0639467253866667,1,FALSE,+,0.332884030056565,0.5,0.00318820293814401,3-method
ptk2,src,ptk2---src,lumb,MIIC,P,NA,36.173172,0.113203591882047,36.173172,15.777629,461,20.395543,0.0638276545386933,1,FALSE,+,0.321108319589853,0.5,0.5,3-method
ncoa3,src,ncoa3---src,lumb,MIIC,P,NA,39.952407,0.12503067125917,39.952407,19.596492,461,20.355915,0.0637036390960027,1,FALSE,+,0.394680102801189,0.00994562590311174,0.5,3-method
chd1,hsd17b7,chd1---hsd17b7,lumb,MIIC,P,NA,30.355435,0.0949970402137251,30.355435,10.280422,461,20.075013,0.0628245590040813,1,FALSE,+,0.329312957282013,0.5,0.5,3-method
casp8,pms2,casp8---pms2,lumb,MIIC,P,NA,42.751984,0.133791920401224,42.751984,22.901243,461,19.850741,0.0621227019493953,1,FALSE,+,0.373440984823118,0.5,0.5,3-method
maml1,raf1,maml1---raf1,lumb,MIIC,P,NA,30.082773,0.0941437471221007,30.082773,10.420865,461,19.661908,0.0615317509024187,1,FALSE,+,0.362379183676977,0.5,0.5,3-method
numbl,thsd7a,numbl---thsd7a,lumb,MIIC,P,NA,35.003702,0.10954374682897,35.003702,15.440368,461,19.563334,0.0612232645228947,1,FALSE,+,0.370602149337158,0.00962710157396529,0.5,3-method
bmp5,utrn,bmp5---utrn,lumb,MIIC,P,NA,29.848691,0.0934111897673038,29.848691,10.322999,461,19.525692,0.0611054642479942,1,FALSE,+,0.287202217138646,0.5,0.0753838355487939,3-method
asxl1,eif4e,asxl1---eif4e,lumb,MIIC,P,tnk2 [37%],59.062274,0.184834815191812,25.705718,6.754715,461,18.951003,0.0593069805812839,1,FALSE,-,-0.398455914422541,0.5,0.5,3-method
chd1,map3k1,chd1---map3k1,lumb,MIIC,P,NA,34.525163,0.10804616365723,34.525163,15.65596,461,18.869203,0.059050988272510103,2,FALSE,+,0.368706832867765,0.5,0.983629175919285,3-method
akap9,bmp5,akap9---bmp5,lumb,MIIC,P,NA,29.144636,0.091207856454911,29.144636,10.299752,461,18.844884,0.0589748821972403,1,FALSE,+,0.228559549338399,0.5,0.5,3-method
asxl2,bmf,asxl2---bmf,lumb,MIIC,P,NA,29.09201,0.091043163896946,29.09201,10.383188,461,18.708822,0.0585490774843261,1,FALSE,+,0.327188005937064,0.5,0.5,3-method
asxl2,maml1,asxl2---maml1,lumb,MIIC,P,tnk2 [39%],53.572723,0.167655318436048,28.901346,10.399386,461,18.50196,0.0579017048562385,1,FALSE,+,0.320226788159221,0.5,0.5,3-method
acvr1b,foxo3,acvr1b---foxo3,lumb,MIIC,P,NA,34.361291,0.107533327818314,34.361291,15.870165,461,18.491126,0.0578677999580325,2,FALSE,+,0.354722521356425,0.5,0.928072643013414,3-method
mmp16,thsd7a,mmp16---thsd7a,lumb,MIIC,P,NA,33.564989,0.105041308411698,33.564989,15.640429,461,17.92456,0.0560947371412509,2,FALSE,+,0.372063414801143,0.5,0.996833198220526,3-method
nr1i2,numbl,nr1i2---numbl,lumb,MIIC,P,NA,27.51574,0.0861102421787204,27.51574,10.203357,461,17.312383,0.0541789351411505,1,FALSE,+,0.29898460147887,0.5,0.5,3-method
arid1a,prkcq,arid1a---prkcq,lumb,MIIC,P,NA,40.351067,0.126278273873055,40.351067,23.088146,461,17.262921,0.0540241442905812,1,FALSE,-,-0.367654835233215,0.5,0.5,3-method
jak2,ptpn22,jak2---ptpn22,lumb,MIIC,P,NA,35.599234,0.111407458462572,35.599234,18.746981,461,16.852253,0.0527389627568463,-2,FALSE,+,0.315486909864511,0.993324746367096,0.5,3-method
acvr1b,spen,acvr1b---spen,lumb,MIIC,P,tnk2 [15%],48.433178,0.151571162071784,27.119898,10.415511,461,16.704387,0.0522762175401086,-2,TRUE,+,0.333674761454417,0.998157303957755,0.00132959859082541,3-method
peg3,ptk2,peg3---ptk2,lumb,MIIC,P,NA,32.024024,0.100218873349478,32.024024,15.495191,461,16.528833,0.0517268229951884,-2,TRUE,+,0.324692123325093,0.623137704702431,0.244468144715205,3-method
bcl2l1,mapk6,bcl2l1---mapk6,lumb,MIIC,P,NA,39.484917,0.123567665826057,39.484917,23.115095,461,16.369822,0.0512291996087528,2,FALSE,-,-0.350683393403376,0.5,0.940795468491233,3-method
cxcr1,numbl,cxcr1---numbl,lumb,MIIC,P,NA,39.283098,0.12293607521769,39.283098,23.027228,461,16.25587,0.0508725879269754,2,FALSE,+,0.30509114505146,0.5,0.990572132692467,3-method
ncor1,setd2,ncor1---setd2,lumb,MIIC,P,NA,38.599437,0.120796564731032,38.599437,22.410187,461,16.18925,0.0506641012813702,1,FALSE,+,0.368667289888064,0.5,0.5,3-method
herc2,setd2,herc2---setd2,lumb,MIIC,P,NA,30.456574,0.0953135537359387,30.456574,15.035852,461,15.420722,0.0482590003391049,1,FALSE,+,0.305553059082955,0.5,0.151992108117451,3-method
mmp14,syne1,mmp14---syne1,lumb,MIIC,P,NA,30.840249,0.0965142609372686,30.840249,15.500377,461,15.339872,0.048005981046142,1,FALSE,+,0.329290532558369,0.5,0.5,3-method
cdk2,palb2,cdk2---palb2,lumb,MIIC,P,NA,25.576189,0.0800404360848999,25.576189,10.299731,461,15.276458,0.0478075275465261,1,FALSE,+,0.314692904862561,0.5,0.5,3-method
csf1r,nfkb1,csf1r---nfkb1,lumb,MIIC,P,NA,30.765142,0.0962792143072555,30.765142,15.712357,461,15.052785,0.0471075450565462,2,FALSE,+,0.32177930801766,0.5,0.967627100802506,3-method
cxcr1,cyp19a1,cxcr1---cyp19a1,lumb,MIIC,P,NA,30.391346,0.0951094233408691,30.391346,15.517464,461,14.873882,0.0465476698485198,2,FALSE,+,0.286048353023407,0.5,0.944784730342779,3-method
bcl2l1,ncoa3,bcl2l1---ncoa3,lumb,MIIC,P,NA,24.878164,0.0778559735991808,24.878164,10.219573,461,14.658591,0.0458739187464633,1,FALSE,+,0.319389471824051,0.5,5.46700848500661e-4,3-method
bcas3,map3k3,bcas3---map3k3,lumb,MIIC,P,NA,24.629158,0.0770767117307391,24.629158,10.41146,461,14.217698,0.0444941483675855,1,FALSE,+,0.329902004839668,0.5,0.5,3-method
hdac1,sdc4,hdac1---sdc4,lumb,MIIC,P,NA,29.769499,0.0931633591693036,29.769499,15.605934,461,14.163565,0.0443247396676974,1,FALSE,+,0.238007744759355,0.5,0.5,3-method
bmp4,eif5a2,bmp4---eif5a2,lumb,MIIC,P,NA,29.537142,0.0924362001853213,29.537142,15.392876,461,14.144266,0.0442643436338707,1,FALSE,+,0.188309585596368,0.5,0.5,3-method
kmt2d,mmp16,kmt2d---mmp16,lumb,MIIC,P,NA,29.880259,0.0935099815179562,29.880259,15.737524,461,14.142735,0.0442595523841795,1,FALSE,+,0.306453981592319,0.5,0.5,3-method
asxl1,map3k3,asxl1---map3k3,lumb,MIIC,P,NA,29.893055,0.0935500264761845,29.893055,15.793393,461,14.099662,0.0441247558473114,1,FALSE,+,0.345072334413914,0.0482170442000904,0.5,3-method
e2f4,map2k4,e2f4---map2k4,lumb,MIIC,P,NA,24.434688,0.0764681197467876,24.434688,10.377037,461,14.057651,0.0439932828291709,-2,FALSE,-,-0.344696004204654,0.582016908779809,0.5,3-method
pdgfrb,st7,pdgfrb---st7,lumb,MIIC,P,NA,29.709536,0.0929757055408072,29.709536,15.733022,461,13.976514,0.0437393653724841,1,FALSE,-,-0.32056645377858,0.106586594523602,0.5,3-method
cdkn1b,kdm3a,cdkn1b---kdm3a,lumb,MIIC,P,ppp2cb [79%],104.167657,0.325991674999832,24.810769,10.883367,461,13.927402,0.0435856698435294,1,FALSE,+,0.266001565423824,0.5,0.5,3-method
bcl2l1,mapk3,bcl2l1---mapk3,lumb,MIIC,P,NA,29.600796,0.0926354047626158,29.600796,15.761025,461,13.839771,0.043311429476657,1,FALSE,+,0.344458415514476,0.5,0.5,3-method
bcl2l1,ncor2,bcl2l1---ncor2,lumb,MIIC,P,NA,36.400766,0.1139158451036,36.400766,22.73212,461,13.668646,0.0427758954443965,1,FALSE,+,0.322587160550223,0.5,0.5,3-method
afdn,chd1,afdn---chd1,lumb,MIIC,P,NA,23.996596,0.0750971150703166,23.996596,10.404552,461,13.592044,0.042536170226344,-2,FALSE,+,0.358194061944402,0.552868055899862,0.5,3-method
tbx3,vegfb,tbx3---vegfb,lumb,MIIC,P,NA,23.866311,0.0746893894230233,23.866311,10.394892,461,13.471419,0.0421586754556125,-2,FALSE,-,-0.361960264643285,0.999978959269742,0.5,3-method
arid5b,map3k1,arid5b---map3k1,lumb,MIIC,P,NA,23.817264,0.0745358973109398,23.817264,10.355027,461,13.462237,0.0421299404754272,2,FALSE,+,0.362046749908501,0.5,0.983629175919285,3-method
ackr3,hey1,ackr3---hey1,lumb,MIIC,P,NA,28.554397,0.0893607092136111,28.554397,15.134954,461,13.419443,0.0419960170663603,1,FALSE,+,0.298456886693316,0.5,0.5,3-method
map2k4,tgfbr3,map2k4---tgfbr3,lumb,MIIC,P,NA,23.605625,0.0738735751075587,23.605625,10.252249,461,13.353376,0.0417892610289061,1,FALSE,+,0.279769560398165,0.5,0.5,3-method
ncoa3,ptprm,ncoa3---ptprm,lumb,MIIC,P,NA,23.334952,0.0730265065721952,23.334952,10.198082,461,13.13687,0.0411117075961019,1,FALSE,-,-0.312449396719959,0.00860234181687237,0.5,3-method
kdm3a,zfp36l1,kdm3a---zfp36l1,lumb,MIIC,P,ppp2cb [82%],101.125198,0.316470328988101,37.371566,24.313391,461,13.058175,0.0408654323547945,1,FALSE,+,0.322727411209373,0.5,0.454101256672926,3-method
prkcq,spen,prkcq---spen,lumb,MIIC,P,setd2 [15%],34.513307,0.10800906041991,18.775332,5.867355,461,12.907977,0.0403953891666134,2,FALSE,-,-0.285219391120834,0.5,0.998866239932806,3-method
acvr1,ptprd,acvr1---ptprd,lumb,MIIC,P,pdgfra [73%],70.834315,0.221675303633984,21.184889,8.288982,461,12.895907,0.0403576162183628,1,FALSE,+,0.269613144651657,0.5,0.5,3-method
herc2,map2k5,herc2---map2k5,lumb,MIIC,P,NA,30.591051,0.0957343982066841,30.591051,17.895889,461,12.695162,0.0397293866826074,2,FALSE,+,0.383477937457374,0.5,0.902809685915657,3-method
rad51c,runx1,rad51c---runx1,lumb,MIIC,P,NA,23.078017,0.0722224309749483,23.078017,10.391677,461,12.68634,0.0397017783189399,-2,TRUE,-,-0.341818807602123,0.998632085863509,0.0374445280500648,3-method
heyl,notch3,heyl---notch3,lumb,MIIC,P,pdgfrb [72%],67.610265,0.211585670344227,28.799731,16.495854,461,12.303877,0.0385048640598867,1,FALSE,+,0.219791687465623,0.5,0.5,3-method
cdkn1b,eif4e,cdkn1b---eif4e,lumb,MIIC,P,ppp2cb [82%],104.580743,0.327284423641178,26.703558,14.475147,461,12.228411,0.0382686939428461,-2,FALSE,+,0.36407521995917,0.999999999998209,0.5,3-method
pik3r1,pten,pik3r1---pten,lumb,MIIC,P,NA,22.311345,0.0698231383667305,22.311345,10.39534,461,11.916005,0.0372910223876531,1,FALSE,+,0.306200495265522,0.5,0.5,3-method
sdc4,src,sdc4---src,lumb,MIIC,P,NA,22.153146,0.0693280561264407,22.153146,10.382061,461,11.771085,0.0368374966494197,2,FALSE,+,0.280599284360365,0.5,0.999998819968763,3-method
ctcf,rbl2,ctcf---rbl2,lumb,MIIC,P,cdh1 [19%],27.532377,0.0861623075092958,19.907747,8.184305,461,11.723442,0.0366883983417557,-2,FALSE,+,0.242665791711771,0.546012844449414,0.5,3-method
casp8,tsc2,casp8---tsc2,lumb,MIIC,P,tnk2 [43%],36.182816,0.113233772686763,24.512198,12.846116,461,11.666082,0.0365088907765814,6,FALSE,-,-0.249772595394661,0.998810676380582,0.591252110036158,3-method
ncstn,nfkb1,ncstn---nfkb1,lumb,MIIC,P,NA,22.024946,0.0689268554664798,22.024946,10.423307,461,11.601639,0.0363072170314186,1,FALSE,+,0.34976863451741,0.5,0.471632453900006,3-method
asxl2,taf1,asxl2---taf1,lumb,MIIC,P,NA,27.26103,0.0853131296974518,27.26103,15.735744,461,11.525286,0.0360682710564577,1,FALSE,+,0.357121358949354,0.155100157822968,0.5,3-method
chd1,pbrm1,chd1---pbrm1,lumb,MIIC,P,NA,21.504291,0.0672974706801153,21.504291,10.400235,461,11.104056,0.0347500358458858,1,FALSE,+,0.349968847624853,0.5,0.5,3-method
casp8,ncor2,casp8---ncor2,lumb,MIIC,P,eif4e [10%],35.056948,0.109710379670938,15.982638,5.012627,461,10.970011,0.0343305433149618,6,FALSE,-,-0.274636740419495,0.998810676380582,0.996094014077569,3-method
men1,vegfb,men1---vegfb,lumb,MIIC,P,NA,21.242742,0.0664789556144983,21.242742,10.351136,461,10.891606,0.0340851756258492,1,FALSE,+,0.272416913504307,0.5,0.5,3-method
cyp19a1,hdac9,cyp19a1---hdac9,lumb,MIIC,P,NA,21.118861,0.066091271223261,21.118861,10.239563,461,10.879298,0.0340466578589007,-2,FALSE,+,0.280864062287713,0.944784730342779,0.5,3-method
bcas3,rad51c,bcas3---rad51c,lumb,MIIC,P,NA,20.509432,0.0641840690625801,20.509432,9.67221,461,10.837222,0.0339149814238889,2,FALSE,+,0.211845230709723,0.5,0.949113699136977,3-method
eif4e,epcam,eif4e---epcam,lumb,MIIC,P,ppp2cb [85%],119.041525,0.372539301035487,29.376282,18.604981,461,10.771301,0.0337086822920224,2,FALSE,+,0.310754403320263,0.5,0.885683408818358,3-method
afdn,ubr5,afdn---ubr5,lumb,MIIC,P,chd1 [12%],25.204623,0.0788776238819434,17.506004,6.828675,461,10.677329,0.0334145978269846,1,FALSE,+,0.259738599658997,0.5,0.5,3-method
col6a3,serpini1,col6a3---serpini1,lumb,MIIC,P,NA,20.974349,0.0656390223170811,20.974349,10.300449,461,10.6739,0.0334038668046523,1,FALSE,-,-0.263750916107202,0.5,0.5,3-method
map2k2,tnk2,map2k2---tnk2,lumb,MIIC,P,eif4e [55%],48.995843,0.153332016746799,18.075644,7.734297,461,10.341347,0.0323631454078351,1,FALSE,+,0.294584707960464,0.5,0.302786069064269,3-method
mmp16,nr1i2,mmp16---nr1i2,lumb,MIIC,P,NA,26.012366,0.0814054477873941,26.012366,15.717844,461,10.294522,0.0322166070232589,1,FALSE,+,0.33570563088174,0.5,0.5,3-method
ctcf,e2f4,ctcf---e2f4,lumb,MIIC,P,cdh1 [32%],30.834692,0.0964968703595197,19.825251,9.578587,461,10.246664,0.0320668358751746,2,TRUE,+,0.276720219011245,6.68321579383277e-5,0.909074971505304,3-method
eif4ebp1,gldc,eif4ebp1---gldc,lumb,MIIC,P,NA,20.125168,0.0629815185914474,20.125168,10.209703,461,9.915465,0.0310303518082605,1,FALSE,+,0.219399471418735,0.5,0.5,3-method
hey2,nrarp,hey2---nrarp,lumb,MIIC,P,NA,25.410811,0.0795228872335504,25.410811,15.560326,461,9.850485,0.030826997526792,1,FALSE,+,0.221392812556362,0.5,0.5,3-method
ncor2,pdgfrb,ncor2---pdgfrb,lumb,MIIC,P,NA,25.053684,0.0784052617414299,25.053684,15.235561,461,9.818123,0.0307257209608197,1,FALSE,+,0.279096705471948,0.5,0.0380594370562148,3-method
cacna2d3,map2k4,cacna2d3---map2k4,lumb,MIIC,P,NA,19.794307,0.061946092292264,19.794307,10.064315,461,9.729992,0.0304499158487837,1,FALSE,+,0.218489164805288,0.5,0.5,3-method
map3k3,src,map3k3---src,lumb,MIIC,P,NA,25.209808,0.0788938502892905,25.209808,15.601933,461,9.607875,0.0300677518784838,1,FALSE,+,0.297822955748772,0.5,0.5,3-method
arid2,birc6,arid2---birc6,lumb,MIIC,P,NA,24.85513,0.0777838889189816,24.85513,15.451693,461,9.403437,0.0294279651349497,1,FALSE,+,0.260211224940957,0.5,0.5,3-method
eif4ebp1,hsd17b10,eif4ebp1---hsd17b10,lumb,MIIC,P,NA,24.941204,0.0780532566694143,24.941204,15.792039,461,9.149165,0.0286322233704444,1,FALSE,+,0.312967666305348,0.5,0.5,3-method
cyp19a1,smad2,cyp19a1---smad2,lumb,MIIC,P,NA,19.295969,0.060386548341534,19.295969,10.260781,461,9.035188,0.0282755334514088,1,FALSE,+,0.281224945250258,0.5,0.5,3-method
gdf11,pms2,gdf11---pms2,lumb,MIIC,P,kdm5a [1%],18.831381,0.0589326246893506,14.378025,5.907352,461,8.470673,0.0265088892192886,1,FALSE,-,-0.181780590806804,0.5,0.5,3-method
arid1a,smad1,arid1a---smad1,lumb,MIIC,P,NA,30.866904,0.096597677501943,30.866904,22.606207,461,8.260697,0.0258517713583218,1,FALSE,+,0.340096167413681,0.5,0.5,3-method
serpini1,st7,serpini1---st7,lumb,MIIC,P,NA,29.950509,0.0937298282134496,29.950509,21.834186,461,8.116323,0.025399954321807,1,FALSE,+,0.268149082703864,0.5,0.5,3-method
cxcr1,rasgef1b,cxcr1---rasgef1b,lumb,MIIC,P,NA,18.468529,0.0577970828651063,18.468529,10.380847,461,8.087682,0.0253103225893426,1,FALSE,+,0.268977372670325,0.5,0.5,3-method
asxl2,smarcd1,asxl2---smarcd1,lumb,MIIC,P,tnk2 [58%],34.421445,0.107721579179462,17.089276,9.246374,461,7.842902,0.0245442859470242,1,FALSE,+,0.269028356962999,0.5,0.5,3-method
bmf,maml1,bmf---maml1,lumb,MIIC,P,asxl2 [42%],29.046924,0.0909020676960491,17.148149,9.405296,461,7.742853,0.0242311835692673,1,FALSE,+,0.285408653256402,0.5,0.5,3-method
mapk14,ncoa2,mapk14---ncoa2,lumb,MIIC,P,adam10 [68%],45.74938,0.143172242190336,13.244351,6.009754,461,7.234597,0.0226406013334711,1,FALSE,+,0.304986421271846,0.5,0.5,3-method
notch3,tnk2,notch3---tnk2,lumb,MIIC,P,maml1 [61%],33.522545,0.104908480324245,17.255435,10.280217,461,6.975218,0.0218288772618643,1,FALSE,+,0.209934276171298,0.5,0.5,3-method
ncoa3,stat3,ncoa3---stat3,lumb,MIIC,P,NA,17.248092,0.0539777370785176,17.248092,10.34788,461,6.900212,0.0215941467103742,-2,FALSE,-,-0.297759968134453,0.999999989414671,0.5,3-method
dph1,mmp16,dph1---mmp16,lumb,MIIC,P,NA,17.199523,0.0538257408628105,17.199523,10.388011,461,6.811512,0.021316560918342,-2,FALSE,+,0.246727195367275,0.54542793653442,0.5,3-method
ncor2,smarcd1,ncor2---smarcd1,lumb,MIIC,P,ccnd1 [13%],29.823474,0.0933322734097201,15.397167,8.839029,461,6.558138,0.0205236294361507,1,FALSE,+,0.307022567555345,0.130551264052373,0.5,3-method
arid1a,eif5a2,arid1a---eif5a2,lumb,MIIC,P,NA,21.997696,0.0688415768550607,21.997696,15.495679,461,6.502017,0.0203479993094918,2,FALSE,-,-0.289824667470757,0.5,0.958574268348688,3-method
kmt2d,numbl,kmt2d---numbl,lumb,MIIC,P,NA,21.823649,0.0682968984520637,21.823649,15.523528,461,6.300121,0.0197161677303697,1,FALSE,+,0.302390285178175,0.5,0.5,3-method
pbrm1,setd2,pbrm1---setd2,lumb,MIIC,P,NA,23.959826,0.0749820437109815,23.959826,17.734429,461,6.225397,0.0194823196951519,2,FALSE,+,0.286662613042878,0.5,0.870866737452165,3-method
cdh1,rassf1,cdh1---rassf1,lumb,MIIC,P,NA,21.996846,0.0688389167882825,21.996846,15.796521,461,6.200325,0.0194038571136656,2,FALSE,+,0.279345649259988,0.5,0.562617628476205,3-method
cyp19a1,thsd7a,cyp19a1---thsd7a,lumb,MIIC,P,numbl [14%],17.58382,0.055028394607124,12.761363,6.595353,461,6.16601,0.0192964686530841,2,TRUE,+,0.225940500263734,0.140066633071158,0.999857315322141,3-method
mlst8,palb2,mlst8---palb2,lumb,MIIC,P,spry2 [2%],16.447199,0.0514713501818089,12.192622,6.2102,461,5.982422,0.0187219317828743,1,FALSE,+,0.214732565849156,0.5,0.5,3-method
hey1,kdr,hey1---kdr,lumb,MIIC,P,NA,16.115266,0.0504325690689946,16.115266,10.344544,461,5.770722,0.0180594186805832,1,FALSE,+,0.265867505170145,0.5,0.5,3-method
csf1r,ptpn22,csf1r---ptpn22,lumb,MIIC,P,ccnd2 [74%],44.277146,0.138564900127802,15.183217,9.496497,461,5.68672,0.0177965352341087,-2,FALSE,+,0.276438232192155,0.63491896385596,0.5,3-method
nrarp,smad6,nrarp---smad6,lumb,MIIC,P,NA,16.072979,0.0503002323115238,16.072979,10.403919,461,5.66906,0.0177412684349284,1,FALSE,+,0.241364393651001,0.5,0.5,3-method
hdac2,vegfb,hdac2---vegfb,lumb,MIIC,P,NA,24.522185,0.076741940761956,24.522185,19.180839,461,5.341346,0.016715690641805,1,FALSE,-,-0.300566384477508,0.5,0.5,3-method
map2k4,nfkb1,map2k4---nfkb1,lumb,MIIC,P,NA,17.585736,0.0550343907105911,17.585736,12.890311,461,4.695425,0.0146942871200999,2,FALSE,+,0.253662675663877,0.5,0.983703617896308,3-method
ccnd3,spen,ccnd3---spen,lumb,MIIC,P,eif4e [9%],20.663437,0.0646660262204371,17.003734,12.415502,461,4.588232,0.0143588276634448,2,FALSE,+,0.210944286261781,0.5,0.998866239932806,3-method
arid2,shank2,arid2---shank2,lumb,MIIC,P,NA,14.909437,0.0466589388771072,14.909437,10.354546,461,4.554891,0.014254487326442,1,FALSE,+,0.257774917631558,0.5,0.5,3-method
bmp4,mmp24,bmp4---mmp24,lumb,MIIC,P,NA,14.484669,0.0453296315297573,14.484669,10.160356,461,4.324313,0.013532895705752,1,FALSE,-,-0.180793438511696,0.5,0.5,3-method
ncoa3,sdc4,ncoa3---sdc4,lumb,MIIC,P,src [55%];fbxw7 [11%],30.607032,0.0957844105916048,8.36327,4.30664,461,4.05663,0.0126951843464672,2,TRUE,+,0.208482141192858,0.0116576962909771,0.930064829686142,3-method
epcam,rad50,epcam---rad50,lumb,MIIC,P,NA,14.119587,0.044187110942083,14.119587,10.316155,461,3.803432,0.0119028036545735,-2,FALSE,+,0.226257361042945,0.885683408818358,0.5,3-method
asxl1,men1,asxl1---men1,lumb,MIIC,P,tsc2 [67%];map3k3 [8%],23.398037,0.0732239304694934,10.888246,7.68162,461,3.206626,0.0100351050502942,1,FALSE,+,0.193483246980959,0.5,0.5,3-method
arid2,cdkn1b,arid2---cdkn1b,lumb,MIIC,P,kdm3a [88%],54.446563,0.170389992263663,9.319742,6.233586,461,3.086156,0.00965809535056338,1,FALSE,+,0.230709014646674,0.5,0.5,3-method
mapk3,mapk6,mapk3---mapk6,lumb,MIIC,P,bcl2l1 [74%],27.112898,0.084849552036287,11.258098,8.35683,461,2.901268,0.00907949014292807,2,FALSE,-,-0.202147011465438,0.5,0.886225568429354,3-method
ncoa2,rbl1,ncoa2---rbl1,lumb,MIIC,P,rad51 [66%],24.145497,0.0755630993095431,15.269397,12.372969,461,2.896428,0.0090643434097439,1,FALSE,+,0.223365967462428,0.5,0.5,3-method
arid5b,mapk3,arid5b---mapk3,lumb,MIIC,P,ccnd1 [34%];mapk6 [33%],17.531827,0.0548656830165363,7.347305,4.992979,461,2.354326,0.00736784044432961,1,FALSE,-,-0.200911091688367,0.5,0.5,3-method
map2k5,mmp1,map2k5---mmp1,lumb,MIIC,P,pdgfra [88%],34.799088,0.108903409295138,10.067619,7.756338,461,2.311281,0.00723313153319064,1,FALSE,-,-0.22569308782213,0.5,0.5,3-method
ncor1,tgfbr3,ncor1---tgfbr3,lumb,MIIC,P,map2k4 [79%],24.733035,0.0774017937974689,7.332182,5.37348,461,1.958702,0.00612973896307873,1,FALSE,+,0.159681513533866,0.5,0.5,3-method
