subtype,x,y,direction,is_directed,info
lumb,gata3,tnk2,undirected,NA,28.352106
lumb,igf1,jak1,undirected,NA,28.270951
lumb,gata3,ncor2,undirected,FALSE,28.259495
lumb,ccne1,erbb2,undirected,FALSE,28.210435
lumb,cdkn1b,men1,undirected,NA,28.09142
lumb,hdac2,mmp1,undirected,NA,28.078039
lumb,mmp11,ptprm,undirected,NA,27.913021
lumb,notch1,runx1,undirected,NA,27.853111
lumb,jak1,zfp36l1,undirected,NA,27.773475
lumb,cdk6,notch1,undirected,NA,27.739285
lumb,casp8,raf1,undirected,NA,27.732614
lumb,mmp11,nr2f1,undirected,NA,27.702161
lumb,hsd17b6,mmp1,undirected,NA,27.330029
lumb,cdk6,mmp7,undirected,NA,27.273823
lumb,ackr3,mmp11,undirected,NA,27.254982
lumb,acvrl1,mmp11,undirected,NA,27.248771
lumb,abcc10,bcl2l1,undirected,FALSE,27.14287
lumb,mapk3,mapk6,undirected,FALSE,27.112898
lumb,asxl1,bcl2l1,undirected,FALSE,27.087644
lumb,ccnd1,nt5e,undirected,NA,27.075014
lumb,erbb4,vegfa,undirected,FALSE,27.04817
lumb,ptprd,runx1,undirected,NA,26.884865
lumb,jak1,smad4,undirected,NA,26.820446
lumb,afdn,jak1,undirected,NA,26.797199
lumb,adgra2,cdk6,undirected,NA,26.674482
lumb,fas,vegfa,undirected,NA,26.550939
lumb,jak1,nf2,nf2 -> jak1 (weak),TRUE,26.550753
lumb,cdkn1b,rpgr,undirected,NA,26.443
lumb,ccne1,rbl1,undirected,FALSE,26.369989
lumb,jak1,nras,nras -> jak1,TRUE,26.086841
lumb,akt1,smarcd1,undirected,NA,26.068496
lumb,cdk6,mlst8,undirected,FALSE,26.030471
lumb,cdk6,dab2,undirected,NA,25.815697
lumb,adgra2,runx1,undirected,NA,25.791723
lumb,ccnd1,ncor2,ccnd1 -> ncor2,TRUE,25.770927
lumb,col12a1,runx1,undirected,NA,25.711942
lumb,akt1,mmp15,undirected,FALSE,25.67354
lumb,cdk2,palb2,undirected,FALSE,25.576189
lumb,gata3,shank2,undirected,FALSE,25.498775
lumb,jak1,mapk9,undirected,NA,25.354639
lumb,afdn,casp8,undirected,NA,25.342711
lumb,arid1a,vegfb,undirected,FALSE,25.229995
lumb,map3k3,src,undirected,FALSE,25.209808
lumb,ccnb1,ppp2cb,undirected,NA,25.182729
lumb,bcl2l1,sdc4,undirected,NA,24.973993
lumb,bcl2l1,ncoa3,bcl2l1 -> ncoa3,TRUE,24.878164
lumb,hey2,mmp11,undirected,NA,24.771262
lumb,cdk6,syne1,undirected,NA,24.71215
lumb,erbb2,src,undirected,NA,24.705467
lumb,ctnna1,mmp11,undirected,FALSE,24.655903
lumb,erbb2,spry2,undirected,FALSE,24.606683
lumb,tnk2,vegfb,undirected,NA,24.598263
lumb,ccne1,cdk2,undirected,NA,24.556327
lumb,hdac2,vegfb,undirected,FALSE,24.522185
lumb,e2f4,map2k4,undirected,FALSE,24.434688
lumb,ccnb1,epcam,undirected,NA,24.340548
lumb,ccnb1,hdac2,undirected,FALSE,24.312386
lumb,ccne1,e2f3,undirected,FALSE,24.311656
lumb,spen,vegfa,undirected,NA,24.190249
lumb,akt1,ncor2,undirected,FALSE,24.18859
lumb,foxo3,runx1,undirected,NA,24.185176
lumb,jak1,pms2,undirected,NA,24.177197
lumb,ccnb1,stat3,undirected,NA,24.103539
lumb,jak1,slc19a1,slc19a1 -> jak1 (weak),TRUE,24.097877
lumb,eif5a2,runx1,undirected,NA,24.035253
lumb,cdk6,map2k5,undirected,NA,24.016715
lumb,cdkn1b,ptpn22,undirected,NA,23.971313
lumb,jak1,map4,undirected,NA,23.929533
lumb,asxl1,cdkn1b,undirected,NA,23.918212
lumb,tbx3,vegfb,undirected,FALSE,23.866311
lumb,erbb2,psen2,undirected,FALSE,23.786237
lumb,hey2,runx1,undirected,NA,23.737588
lumb,casp9,eif5a2,undirected,FALSE,23.504993
lumb,mmp1,spry2,undirected,NA,23.485562
lumb,pdgfrb,vegfb,undirected,FALSE,23.423772
lumb,hsd17b6,jak1,undirected,NA,23.395134
lumb,gata3,syne1,undirected,NA,23.379935
lumb,ccnd3,vegfa,undirected,FALSE,23.374741
lumb,erbb2,notch3,undirected,FALSE,23.312058
lumb,acvr1,mmp11,undirected,NA,23.271599
lumb,fam20c,runx1,undirected,NA,23.153339
lumb,bcl2l1,erbb2,undirected,NA,23.148495
lumb,eif5a2,gata3,undirected,NA,23.09107
lumb,rad51c,runx1,rad51c -> runx1,TRUE,23.078017
lumb,eif4e,vegfa,undirected,NA,23.05662
lumb,mmp1,mmp12,undirected,FALSE,22.835157
lumb,casp8,nf2,undirected,NA,22.802907
lumb,mmp1,ptpn22,undirected,NA,22.752308
lumb,ccne1,ncoa3,undirected,FALSE,22.648027
lumb,akt1,notch3,undirected,FALSE,22.621435
lumb,gata3,smarcd1,undirected,NA,22.596468
lumb,jak1,pdgfra,undirected,NA,22.588801
lumb,akt1s1,casp8,undirected,NA,22.525831
lumb,gata3,hdac2,undirected,NA,22.489232
lumb,casp9,fbxw7,undirected,FALSE,22.468942
lumb,cyp21a2,runx1,undirected,FALSE,22.399304
lumb,pik3r1,pten,undirected,FALSE,22.311345
lumb,maml1,runx1,undirected,NA,22.2629
lumb,sdc4,src,undirected,FALSE,22.153146
lumb,cdk6,itgav,undirected,NA,22.139609
lumb,jak1,spry2,undirected,NA,22.112756
lumb,casp8,mapk9,undirected,FALSE,22.09275
lumb,cdk6,spry2,undirected,NA,22.077961
lumb,ar,runx1,undirected,NA,22.046438
lumb,mmp15,src,undirected,FALSE,21.99734
lumb,bmf,mmp11,undirected,NA,21.983727
lumb,jak1,map2k1,undirected,NA,21.981432
lumb,gata3,herc2,undirected,NA,21.833472
lumb,arid5b,jak2,undirected,FALSE,21.782606
lumb,cdkn1b,ctcf,undirected,NA,21.780988
lumb,akt1,ar,undirected,NA,21.7592
lumb,mmp1,mmp14,undirected,NA,21.667504
lumb,cdkn1b,pdgfra,undirected,NA,21.65972
lumb,jag1,runx1,undirected,NA,21.654104
lumb,e2f4,map2k1,undirected,NA,21.645904
lumb,ccnb1,rad51,undirected,NA,21.645171
lumb,itgav,mmp11,undirected,NA,21.624588
lumb,mmp11,smad7,undirected,NA,21.5081
lumb,ccne1,tubb4a,undirected,FALSE,21.478254
lumb,ccnd1,tbx3,undirected,NA,21.468462
lumb,epcam,runx1,undirected,NA,21.454961
lumb,e2f4,rbl2,undirected,NA,21.396754
lumb,men1,vegfb,undirected,FALSE,21.242742
lumb,jak1,nt5e,undirected,NA,21.032299
lumb,cyp11a1,mmp11,undirected,NA,20.991711
lumb,fn1,mapk1,undirected,NA,20.979745
lumb,fas,jak1,undirected,NA,20.911841
lumb,arid5b,gata3,undirected,NA,20.871113
lumb,erbb2,jak1,undirected,FALSE,20.829791
lumb,jak2,klrg1,undirected,FALSE,20.822267
lumb,ccne1,map2k4,map2k4 -> ccne1,TRUE,20.816052
lumb,asxl1,runx1,undirected,NA,20.767035
lumb,cdk6,mapk1,undirected,FALSE,20.755205
lumb,src,ubr5,undirected,NA,20.652873
lumb,arid5b,ccnd1,undirected,FALSE,20.625836
lumb,csf1r,mapk1,undirected,NA,20.615385
lumb,mmp1,ncor1,undirected,NA,20.596887
lumb,akt1,tubb4b,undirected,FALSE,20.572353
lumb,ccnb1,ptprm,undirected,FALSE,20.537796
lumb,cdkn1b,map3k3,undirected,NA,20.492975
lumb,mmp1,syne1,undirected,NA,20.464202
lumb,ccnd1,setd2,undirected,NA,20.438611
lumb,acvrl1,mapk1,undirected,FALSE,20.306369
lumb,erbb2,itgav,undirected,NA,20.305283
lumb,jak1,stat3,undirected,FALSE,20.244504
lumb,mmp1,setd2,undirected,NA,20.170714
lumb,mmp11,mmp14,undirected,NA,20.140295
lumb,jak1,mapk6,undirected,NA,20.118266
lumb,e2f4,rps6kb2,undirected,NA,20.017505
lumb,mmp11,mmp3,undirected,NA,19.945123
lumb,casp8,mapk6,undirected,NA,19.933246
lumb,ccnb1,dlec1,dlec1 -> ccnb1,TRUE,19.850606
lumb,gata3,mapk6,undirected,NA,19.804961
lumb,ccnb1,ncoa3,undirected,NA,19.731042
lumb,acvr2a,cdk6,undirected,NA,19.703387
lumb,ccnb1,fancd2,undirected,NA,19.699166
lumb,ccnd2,jak2,undirected,FALSE,19.668171
lumb,map2k1,runx1,undirected,FALSE,19.65057
lumb,itgav,jak2,undirected,NA,19.645136
lumb,gata3,mmp1,undirected,NA,19.621496
lumb,erbb2,ncoa3,undirected,FALSE,19.586323
lumb,gata3,mapt,undirected,FALSE,19.551676
lumb,erbb2,erbb3,undirected,FALSE,19.551618
lumb,cdkn1b,smarcd1,undirected,NA,19.512335
lumb,cdkn1b,raf1,undirected,NA,19.506958
lumb,gata3,maml1,undirected,NA,19.494554
lumb,casp8,peg3,undirected,FALSE,19.484124
lumb,map3k5,runx1,undirected,NA,19.435676
lumb,casp8,syne1,undirected,NA,19.397738
lumb,casp8,hsd17b6,undirected,NA,19.392481
lumb,gata3,nras,undirected,NA,19.384543
lumb,birc6,pten,undirected,FALSE,19.376828
lumb,akt1s1,jak1,undirected,NA,19.335411
lumb,mapk14,myc,undirected,FALSE,19.33513
lumb,e2f3,mapk3,undirected,FALSE,19.311613
lumb,ccnd1,smarcd1,undirected,FALSE,19.310931
lumb,maml3,runx1,undirected,NA,19.304891
lumb,akt1,rad51c,undirected,FALSE,19.280021
lumb,kdm3a,mmp1,undirected,NA,19.209129
lumb,pms2,vegfa,undirected,NA,19.188785
lumb,runx1,tsc2,undirected,NA,19.188457
lumb,jak1,raf1,undirected,NA,19.187732
lumb,mapk3,ptpn22,undirected,NA,19.076091
lumb,acvr1,bcl2l1,undirected,FALSE,19.075006
lumb,acvrl1,cdk6,undirected,NA,18.992699000000002
lumb,ppp2cb,vegfa,undirected,NA,18.970621
lumb,ccnb1,men1,undirected,NA,18.914713
lumb,afdn,cdk6,undirected,NA,18.879605
lumb,eif4e,mmp1,undirected,NA,18.802747
lumb,ccnd1,mapk1,undirected,NA,18.778111
lumb,abcc10,src,undirected,FALSE,18.771638
lumb,ncor2,runx1,undirected,NA,18.743763
lumb,e2f1,klrg1,undirected,FALSE,18.717904
lumb,runx1,tgfb3,undirected,NA,18.690703
lumb,fn1,vegfb,undirected,NA,18.668508
lumb,mapk14,pten,undirected,NA,18.661776
lumb,casp8,nras,undirected,NA,18.619784
lumb,arid1a,jak1,undirected,NA,18.616558
lumb,jak1,smad7,undirected,NA,18.61622
lumb,bmp4,mmp11,undirected,NA,18.5853
lumb,acvr1,cdk6,undirected,NA,18.538548
lumb,mmp11,notch1,undirected,NA,18.530026
lumb,casp8,kdm6a,undirected,NA,18.50133
lumb,cdh1,runx1,undirected,FALSE,18.438097
lumb,cdk6,mapk3,undirected,NA,18.415185
lumb,acvr2a,cdkn1b,undirected,NA,18.405364
lumb,mmp1,zfp36l1,undirected,NA,18.371619
lumb,gata3,mmp12,undirected,NA,18.352029
lumb,cdk6,mmp3,undirected,NA,18.292221
lumb,map2k4,pten,undirected,NA,18.255288
lumb,ncstn,vegfa,undirected,NA,18.232989
lumb,cdkn1b,map4,undirected,NA,18.220918
lumb,akt1,tsc2,undirected,NA,18.215575
lumb,cdk6,ptprm,undirected,NA,18.181454
lumb,gata3,mapk1,undirected,NA,18.094864
lumb,mapk1,nt5e,undirected,NA,18.090517
lumb,nfkb1,runx1,undirected,NA,18.058112
lumb,eif4e,gata3,undirected,NA,18.057264
lumb,itgav,src,undirected,NA,18.051297
lumb,gata3,smad1,undirected,NA,18.03439
lumb,myh9,runx1,undirected,NA,17.895198
lumb,pdgfra,vegfa,undirected,NA,17.892539
lumb,ccnd2,jak1,undirected,NA,17.870881
lumb,jak1,jak2,undirected,NA,17.836619
lumb,casp8,ncoa3,undirected,FALSE,17.835217
lumb,bmf,casp8,undirected,NA,17.779587
lumb,rps6kb2,vegfb,undirected,FALSE,17.722418
lumb,casp8,fn1,undirected,NA,17.698612
lumb,ccnd1,mapk3,undirected,FALSE,17.66884
lumb,cdk6,hey2,undirected,NA,17.668788
lumb,cdk6,ptpn22,undirected,NA,17.664933
lumb,asxl1,jak1,undirected,NA,17.653394
lumb,ccnd1,zfp36l1,undirected,NA,17.634591
lumb,mmp1,prkcq,undirected,NA,17.613661
lumb,cdk6,tsc2,undirected,NA,17.579343
lumb,itgav,mapk3,undirected,NA,17.574428
lumb,acvr1,cdkn1b,undirected,NA,17.562221
lumb,arid5b,mapk3,undirected,FALSE,17.531827
lumb,mapk1,ncor2,undirected,FALSE,17.530046
lumb,gata3,mmp3,undirected,NA,17.508614
lumb,mmp11,st7,undirected,NA,17.496832
lumb,fgf1,mmp1,undirected,NA,17.451441
lumb,gata3,tsc2,undirected,NA,17.433873
lumb,pik3r1,runx1,pik3r1 -> runx1 (weak),TRUE,17.31874
lumb,e2f3,gsk3b,undirected,NA,17.285249
lumb,cdkn1b,maml1,undirected,NA,17.268612
lumb,casp8,spen,undirected,NA,17.212758
lumb,afdn,erbb2,undirected,FALSE,17.21024
lumb,ccnb1,pbrm1,undirected,NA,17.193598
lumb,csf1r,erbb2,undirected,NA,17.188125
lumb,tubb4a,vegfb,undirected,FALSE,17.186007
lumb,ccnd1,itgav,undirected,NA,17.163574
lumb,afdn,ccnb1,undirected,NA,17.158175
lumb,cdk6,fam20c,undirected,NA,17.060406
lumb,cdkn1b,jak1,undirected,NA,17.012652
lumb,mmp1,pdgfrb,undirected,NA,17.002559
lumb,mapk3,mmp7,undirected,NA,16.983952
lumb,jak1,plagl1,undirected,NA,16.969896
lumb,e2f3,ptk2,undirected,FALSE,16.938129
lumb,jak1,smad1,undirected,NA,16.928026
lumb,map2k4,src,undirected,NA,16.910657
lumb,casp8,ccnd1,undirected,NA,16.888801
lumb,abcc1,mapk3,undirected,NA,16.882943
lumb,myc,pik3r1,undirected,FALSE,16.854218
lumb,casp9,map2k4,undirected,FALSE,16.82557
lumb,heyl,mmp11,undirected,NA,16.789024
lumb,col6a3,gata3,undirected,NA,16.782591
lumb,cdkn1b,fbxw7,undirected,NA,16.7783
lumb,herc2,mmp1,undirected,NA,16.769368
lumb,e2f4,mecom,undirected,FALSE,16.758967
lumb,bcl2l1,nt5e,undirected,NA,16.740595
lumb,ccnd1,cdk6,undirected,NA,16.725023
lumb,mapt,runx1,undirected,FALSE,16.723329
lumb,cyp21a2,mmp11,undirected,NA,16.705631
lumb,itgav,mmp1,undirected,NA,16.69337
lumb,cdk6,e2f4,undirected,NA,16.691809
lumb,hsd17b7,myc,undirected,FALSE,16.673288
lumb,ccnd2,e2f3,undirected,FALSE,16.636497
lumb,ccnd1,nrip1,undirected,NA,16.622702
lumb,casp8,ptk2,undirected,NA,16.621242
lumb,vegfa,zfp36l1,undirected,NA,16.613398
lumb,cdk6,mmp1,undirected,NA,16.600597
lumb,cdkn1a,notch3,undirected,FALSE,16.565737
lumb,ccne1,rps6kb2,undirected,NA,16.545237
lumb,cdkn1a,map2k1,cdkn1a -> map2k1 (weak),TRUE,16.53428
lumb,ptpn22,vegfa,undirected,NA,16.509377
lumb,itgav,pten,undirected,FALSE,16.492745
lumb,ccnd1,herc2,undirected,NA,16.464911
lumb,cdk6,stmn2,undirected,NA,16.4436
lumb,casp9,ncor1,undirected,NA,16.435249
lumb,jak2,smad4,undirected,NA,16.407163
lumb,jak1,syne1,undirected,NA,16.400359
lumb,ccne1,mmp15,undirected,NA,16.387483
lumb,e2f4,wwox,undirected,NA,16.380928
lumb,birc6,e2f3,undirected,FALSE,16.379914
lumb,jak1,ptk2,undirected,NA,16.355769
lumb,acvr2b,casp8,undirected,NA,16.330525
lumb,jak2,tnk2,undirected,FALSE,16.329948
lumb,adam10,cdkn1b,undirected,NA,16.311069
lumb,jag1,mmp11,undirected,NA,16.273186
lumb,rbl2,runx1,undirected,NA,16.271763
lumb,cdk6,sdc4,undirected,NA,16.25068
lumb,notch1,vegfb,undirected,NA,16.245621
lumb,ccnb1,zfp36l1,undirected,NA,16.237679
lumb,jak2,kdm6a,undirected,FALSE,16.22749
lumb,casp9,peg3,undirected,NA,16.22585
lumb,mmp11,srd5a1,undirected,FALSE,16.206175000000002
lumb,gata3,spen,undirected,NA,16.17296
lumb,ctnna1,erbb2,undirected,FALSE,16.149802
lumb,ccnd1,pdgfra,undirected,NA,16.133866
lumb,erbb3,jak2,undirected,NA,16.128534
lumb,e2f3,foxo3,undirected,NA,16.125175
lumb,jak1,thada,undirected,NA,16.101621
lumb,arid5b,mapk1,undirected,NA,16.091222
lumb,ccnb1,hras,undirected,FALSE,16.031615
lumb,cdk6,rad51c,undirected,NA,16.011491
lumb,runx1,spen,undirected,NA,16.000485
lumb,afdn,jak2,undirected,FALSE,15.987128
lumb,bmp4,myc,undirected,FALSE,15.962096
lumb,col12a1,jak1,undirected,NA,15.950426
lumb,jak1,rbl2,undirected,NA,15.938455
lumb,bmpr1a,pten,undirected,FALSE,15.93366
lumb,bcl2l1,tsc2,undirected,NA,15.871833
lumb,akt1,foxo3,undirected,NA,15.866294
lumb,plagl1,runx1,undirected,NA,15.862733
lumb,foxp1,myc,undirected,FALSE,15.84113
lumb,cdk2,hsd17b6,undirected,NA,15.827832
lumb,cdk6,fas,undirected,NA,15.827707
lumb,asxl2,gata3,undirected,NA,15.819986
lumb,casp8,zfp36l1,undirected,NA,15.764551
lumb,e2f4,map3k1,undirected,NA,15.730696
lumb,bcl2l1,fgf1,undirected,NA,15.72175
lumb,akt1,notch1,undirected,NA,15.688976
lumb,casp8,cbfb,undirected,NA,15.637224
lumb,bcl2l1,casp8,undirected,NA,15.634215
lumb,ctcf,mmp1,undirected,NA,15.613685
lumb,map2k1,myc,undirected,FALSE,15.601187
lumb,cbfb,cdkn1b,undirected,NA,15.578099
lumb,bcl2l1,ptprd,undirected,NA,15.489675
lumb,mmp11,serpini1,undirected,NA,15.475794
lumb,akt1,myh9,undirected,NA,15.46305
lumb,casp8,st7,undirected,FALSE,15.430145
lumb,ar,gata3,undirected,NA,15.429588
lumb,adam17,casp8,undirected,NA,15.424093
lumb,ccnd1,fas,undirected,NA,15.408775
lumb,cdkn1b,kdm5a,undirected,NA,15.381433
lumb,map2k4,myc,undirected,NA,15.365863
lumb,acvr1,jak1,undirected,NA,15.359389
lumb,jak1,mmp13,undirected,NA,15.334052
lumb,gata3,mmp13,undirected,NA,15.271698
lumb,cdkn1b,notch1,undirected,NA,15.264307
lumb,eif5a2,mmp1,undirected,NA,15.216323
lumb,adam10,e2f4,undirected,FALSE,15.201147
lumb,cbfb,jak1,undirected,NA,15.190232
lumb,acvrl1,cdk2,undirected,FALSE,15.182374
lumb,syne1,vegfa,undirected,NA,15.177361
lumb,gsk3b,src,undirected,NA,15.166504
lumb,akt1,map2k1,undirected,NA,15.162687
lumb,hdac2,jak2,undirected,NA,15.137391
lumb,erbb2,ptk2,undirected,NA,15.124171
lumb,asxl1,cdk2,undirected,NA,15.113496
lumb,e2f4,tbx3,undirected,FALSE,15.107266
lumb,rab25,runx1,undirected,NA,15.086993
lumb,e2f4,tgfbr3,undirected,NA,15.0215
lumb,ccne1,ttyh1,undirected,FALSE,15.017404
lumb,gdf11,jak1,undirected,NA,14.997004
lumb,mapk9,src,undirected,NA,14.980849
lumb,ccne1,srd5a1,undirected,FALSE,14.932962
lumb,src,tnk2,undirected,NA,14.912945
lumb,mmp1,spen,undirected,NA,14.91144
lumb,mapk6,pten,undirected,NA,14.88525
lumb,jak1,tnk2,undirected,NA,14.871434
lumb,e2f3,mmp1,undirected,FALSE,14.868876
lumb,erbb2,sdc4,undirected,NA,14.861501
lumb,casp8,ppp2cb,undirected,NA,14.823105
lumb,ccne1,mmp12,undirected,FALSE,14.780725
lumb,fancd2,jak1,undirected,NA,14.777106
lumb,asxl1,gata3,undirected,NA,14.718794
lumb,src,st7,undirected,NA,14.717681
lumb,arid5b,pten,undirected,NA,14.700791
lumb,myc,peg3,undirected,FALSE,14.632654
lumb,cdk2,ncoa3,undirected,NA,14.630784
lumb,casp8,smad1,undirected,NA,14.617795
lumb,akt1,myc,undirected,FALSE,14.591056
lumb,akt1,maml1,undirected,NA,14.573074
lumb,ccnd1,ncor1,undirected,NA,14.56024
lumb,mecom,runx1,undirected,NA,14.548938
lumb,birc6,casp8,undirected,NA,14.514431
lumb,jak1,src,undirected,NA,14.505794
lumb,ccne1,tgfbr3,undirected,NA,14.501177
lumb,casp8,setd2,undirected,NA,14.499149
lumb,runx1,setd2,undirected,NA,14.48994
lumb,bmf,ccne1,undirected,FALSE,14.487036
lumb,erbb3,vegfa,undirected,NA,14.486908
lumb,bmp7,cdk6,undirected,NA,14.448294
lumb,klrg1,vegfa,undirected,NA,14.41061
lumb,cdkn1b,smad4,undirected,NA,14.403276
lumb,e2f3,ncor1,undirected,NA,14.379008
lumb,ncstn,vegfb,undirected,NA,14.365176
lumb,cdkn1a,mapk14,undirected,NA,14.357184
lumb,erbb2,stat3,undirected,NA,14.346273
lumb,casp8,fgf1,undirected,NA,14.324186
lumb,e2f4,ncor1,undirected,NA,14.315541
lumb,e2f3,map2k5,undirected,NA,14.301531
lumb,e2f4,pik3r1,undirected,NA,14.28337
lumb,maml1,vegfa,undirected,NA,14.263971
lumb,hsd17b4,jak2,undirected,FALSE,14.254268
lumb,gdf11,src,undirected,FALSE,14.234198
lumb,casp8,utrn,undirected,NA,14.227911
lumb,cdk6,dll1,undirected,NA,14.226418
lumb,e2f3,mmp3,undirected,NA,14.212095
lumb,cdkn1a,raf1,undirected,FALSE,14.186526
lumb,ccnd1,cdkn1b,undirected,FALSE,14.174787
lumb,ccnd1,mmp13,undirected,NA,14.173907
lumb,col6a3,vegfa,undirected,NA,14.173116
lumb,akt1,ncstn,undirected,NA,14.142994
lumb,mapk1,mlst8,undirected,NA,14.138896
lumb,ccne1,raf1,undirected,NA,14.138005
lumb,cdk6,jak1,undirected,NA,14.088327
lumb,jak2,vegfa,undirected,NA,14.078108
lumb,mapk1,mapk3,undirected,NA,14.057592
lumb,arid1a,mmp1,undirected,NA,14.033034
lumb,asxl2,casp8,undirected,NA,14.011881
lumb,casp8,ctbp2,undirected,NA,14.00574
lumb,akt1,ptprm,undirected,NA,13.963779
lumb,bmp4,cdk6,undirected,NA,13.958153
lumb,cdkn1b,tsc2,undirected,NA,13.956768
lumb,ccnd1,map2k5,undirected,NA,13.948875
lumb,mapk14,runx1,undirected,NA,13.930277
lumb,casp8,gdf11,undirected,NA,13.927576
lumb,cdkn1a,foxo3,undirected,NA,13.904067
lumb,ccne1,notch3,undirected,NA,13.88852
lumb,bcl2l1,casp9,undirected,FALSE,13.871349
lumb,map2k4,tp53,undirected,FALSE,13.847052
lumb,pten,tgfbr3,undirected,NA,13.837049
lumb,ccnb1,ncor1,undirected,NA,13.824537
lumb,ccne1,hras,undirected,FALSE,13.814584
lumb,vegfa,vegfb,undirected,NA,13.791983
lumb,casp8,ubr5,undirected,NA,13.783518
lumb,casp9,pbrm1,undirected,FALSE,13.758594
lumb,casp9,stat3,undirected,FALSE,13.755155
lumb,bcl2l1,hsd17b6,undirected,NA,13.742797
lumb,casp9,gsk3b,undirected,NA,13.730764
lumb,casp8,igf1,undirected,NA,13.718771
lumb,map3k1,myc,undirected,NA,13.691931
lumb,jak2,nras,undirected,NA,13.66646
lumb,ccnb1,pde4dip,undirected,FALSE,13.647651
lumb,ccnd1,syne1,undirected,NA,13.645415
lumb,large1,src,undirected,NA,13.63229
lumb,gata3,hsd17b6,undirected,NA,13.631185
lumb,bcl2l1,itgav,undirected,NA,13.624564
lumb,bcl2l1,raf1,undirected,NA,13.55792
lumb,mapk3,ncor2,undirected,NA,13.550594
lumb,ccne1,stat3,undirected,NA,13.548291
lumb,cdkn1a,tsc2,undirected,NA,13.547375
lumb,bcas3,casp8,undirected,NA,13.535776
lumb,epcam,jak1,undirected,NA,13.498478
lumb,mmp11,src,undirected,FALSE,13.47481
lumb,abcc1,erbb2,undirected,NA,13.462487
lumb,rps6kb2,src,undirected,NA,13.451153
lumb,gata3,taf1,undirected,NA,13.416903
lumb,casp8,mtor,undirected,NA,13.403535
lumb,ccnd2,mapk3,undirected,NA,13.402739
lumb,ptk2,vegfa,undirected,NA,13.386462
lumb,asxl1,src,undirected,NA,13.38602
lumb,casp8,maml3,undirected,NA,13.384399
lumb,bche,erbb2,undirected,NA,13.371707
lumb,src,tubb4b,undirected,NA,13.340968
lumb,dlec1,gata3,undirected,FALSE,13.323319
lumb,runx1,thada,undirected,NA,13.257869
lumb,myc,rab25,undirected,FALSE,13.256198
lumb,hsd17b14,jak1,undirected,FALSE,13.249982
lumb,ctbp2,vegfa,undirected,NA,13.234458
lumb,dll3,gata3,undirected,NA,13.228305
lumb,acvr1,mapk3,undirected,NA,13.212447
lumb,abcc1,ccne1,undirected,NA,13.207619
lumb,jak1,sdc4,undirected,NA,13.204051
lumb,apaf1,cdk2,undirected,FALSE,13.197874
lumb,ccnd1,mmp1,undirected,NA,13.194091
lumb,cdkn1b,sdc4,undirected,NA,13.187107
lumb,gata3,map2k4,undirected,NA,13.17168
lumb,ccne1,eif5a2,undirected,FALSE,13.171369
lumb,jak1,psen2,undirected,NA,13.164997
lumb,large1,mmp11,undirected,FALSE,13.138952
lumb,ccnd1,mmp7,undirected,NA,13.129807
lumb,dab2,pten,undirected,NA,13.100512
lumb,map4,runx1,undirected,NA,13.04676
lumb,e2f4,eif4ebp1,undirected,FALSE,13.025329
lumb,plagl1,vegfb,undirected,NA,13.012086
lumb,hes1,mmp1,undirected,FALSE,12.961807
lumb,jak1,rbpj,undirected,NA,12.945358
lumb,epcam,gata3,undirected,NA,12.936242
lumb,ccnd1,fn1,undirected,NA,12.935617
lumb,e2f4,mmp7,undirected,NA,12.888029
lumb,acvr1b,mmp1,undirected,NA,12.884894
lumb,cdk6,klrg1,undirected,NA,12.860866
lumb,erbb2,maml1,undirected,NA,12.825531
lumb,dab2,mmp1,undirected,NA,12.801045
lumb,cdkn1b,kmt2d,undirected,NA,12.79511
lumb,erbb2,nras,undirected,NA,12.784517
lumb,casp8,sdc4,undirected,NA,12.776664
lumb,pten,rps6kb2,undirected,NA,12.763552
lumb,ncoa3,vegfb,undirected,NA,12.752767
lumb,e2f3,ncoa3,undirected,NA,12.732723
lumb,cdk6,nrip1,undirected,NA,12.714576
lumb,casp9,dph1,undirected,FALSE,12.707673
lumb,fgf1,vegfb,undirected,NA,12.681419
lumb,men1,vegfa,undirected,NA,12.672561
lumb,bcas3,jak1,undirected,NA,12.666424
lumb,casp8,notch3,undirected,NA,12.637901
lumb,pten,ptprm,undirected,NA,12.635899
lumb,myc,sox9,undirected,NA,12.635235
lumb,foxo3,src,undirected,NA,12.625165
lumb,ccnb1,nfkb1,undirected,NA,12.617409
lumb,folr1,src,undirected,NA,12.608623
lumb,ccnb1,lifr,undirected,NA,12.567627
lumb,birc6,cdkn1a,undirected,FALSE,12.543707
lumb,myc,smad7,undirected,FALSE,12.531072
lumb,myc,ncstn,undirected,NA,12.53056
lumb,bcl2l1,cbfb,undirected,NA,12.514697
lumb,pdgfa,vegfa,undirected,FALSE,12.507488
lumb,mapt,mmp1,undirected,NA,12.500442
lumb,ccne1,serpini1,undirected,NA,12.480527
lumb,mapk6,src,undirected,NA,12.477244
lumb,casp8,map2k1,undirected,NA,12.448313
lumb,gata3,raf1,undirected,NA,12.441684
lumb,e2f3,hdac2,undirected,NA,12.40539
lumb,jak1,map3k1,undirected,NA,12.384839
lumb,ccnd2,mapk1,undirected,NA,12.384062
lumb,e2f4,hsd17b10,undirected,NA,12.341596
lumb,ccnd1,maml3,undirected,NA,12.331384
lumb,pten,spry2,undirected,NA,12.32673
lumb,acvr1,casp8,undirected,NA,12.316571
